episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
5.0,0.0,2.0574162679425836,57.5311004784689,209,31263,False,323590,3834,11,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-04-30,1581030270,34.95606756210327,378.80708479881287,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,378.80708479881287,323590,11,8,204c6b97,1,42.238607955110595,18.99710402912069,6.284395783071989,0.0,0.4,2,1159168,323590,0.0,0.0,668,25681,94.75434782608696,21.410869565217393,116246,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",45.024,134.251,110.55,83896,753152,235341028,83896
6.0,0.0,2.030150753768844,61.0,199,31287,False,354877,4033,12,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-05-05,1581030305,35.116843938827515,413.9239287376404,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,413.9239287376404,354877,12,8,204c6b97,1,42.38303857574084,18.771483625413758,6.296244198039865,0.0,0.4,2,1285632,354877,0.0,0.0,735,26044,95.6717391304348,21.56521739130435,116492,13.24,4.726774798951183,"[0.0, 4.9, 16.0, 16.0, 16.0]",48.503,137.511,109.949,90303,833536,253324845,90303
5.0,0.0,2.308080808080808,61.22222222222222,198,30478,False,385355,4231,13,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-05-40,1581030340,34.80021643638611,448.7241451740265,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,448.7241451740265,385355,13,8,204c6b97,1,42.477794618543626,18.583585423006426,6.30794230971413,0.0,0.4,2,1407488,385355,3717.259,4758.091,800,26412,95.89555555555556,21.65333333333334,116731,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",44.972,138.489,107.594,98719,912384,277415169,98719
6.0,0.0,2.5668449197860963,63.42245989304813,187,31296,False,416651,4418,14,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-06-15,1581030375,35.03154730796814,483.75569248199463,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,483.75569248199463,416651,14,8,204c6b97,1,42.60573724203693,18.395675664470083,6.319889545894937,0.0,0.4,3,1529344,416651,5615.219,0.0,873,26776,95.35434782608694,21.834782608695647,116969,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",49.032,130.1,110.336,104333,991232,293388743,104333
7.0,0.0,2.620879120879121,66.2967032967033,182,31666,False,448317,4600,15,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-06-50,1581030410,35.17216992378235,518.927862405777,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,518.927862405777,448317,15,8,204c6b97,1,42.74782786786822,18.249087557945504,6.3398668043708755,0.0,0.4,3,1653760,448317,0.0,5426.282,947,27138,95.99555555555555,22.0,117212,13.28,4.745692783988446,"[0.0, 4.9, 16.0, 16.0, 16.0]",43.558,141.75,106.958,111950,1070080,315170730,111950
6.0,0.0,2.668539325842697,68.29213483146067,178,31663,False,479980,4778,16,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-07-26,1581030446,35.2478883266449,554.1757507324219,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,554.1757507324219,479980,16,8,204c6b97,1,42.87084505060989,18.100351598896104,6.353836850590696,0.0,0.4,3,1777664,479980,0.0,15584.514,1017,27504,96.13695652173915,22.236956521739124,117453,13.24,4.726774798951183,"[0.0, 4.9, 16.0, 16.0, 16.0]",49.881,150.857,114.774,120355,1145856,339072397,120355
6.0,0.0,2.744565217391304,64.58695652173913,184,31660,False,511640,4962,17,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-08-01,1581030481,35.26099896430969,589.4367496967316,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,589.4367496967316,511640,17,8,204c6b97,1,42.963656295591136,17.98269008831134,6.367658494647034,0.0,0.4,3,1899520,511640,0.0,0.0,1087,27864,96.67111111111113,22.406666666666663,117692,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",47.301,135.887,103.427,126372,1222656,356109164,126372
9.0,0.0,2.854054054054054,66.38378378378378,185,31648,False,543288,5147,18,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-08-36,1581030516,34.97906732559204,624.4158170223236,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,624.4158170223236,543288,18,8,204c6b97,1,43.06110094237653,17.87953266352373,6.370025099493135,0.0,0.4,4,2021888,543288,0.0,0.0,1160,28230,96.70888888888888,22.55555555555556,117930,13.24,4.726774798951183,"[0.0, 4.9, 16.0, 16.0, 16.0]",40.911,127.145,103.093,133588,1295360,376576100,133588
6.0,0.0,2.822857142857143,67.43428571428572,175,31264,False,574552,5322,19,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-09-11,1581030551,35.282350301742554,659.6981673240662,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,659.6981673240662,574552,19,8,204c6b97,1,43.14917113029297,17.781130496041126,6.3808119014552505,0.0,0.4,4,2144768,574552,5225.79,3344.506,1232,28596,96.66956521739131,22.82826086956522,118171,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",39.185,136.028,108.363,141201,1372160,398360415,141201
6.0,0.0,2.96,68.57714285714286,175,31680,False,606232,5497,20,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-09-46,1581030586,35.13192105293274,694.8300883769989,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,694.8300883769989,606232,20,8,204c6b97,1,43.21779613486864,17.67885949026584,6.383673796300753,0.0,0.4,4,2271232,606232,0.0,0.0,1307,28952,97.04782608695653,22.945652173913043,118418,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",49.505,129.033,99.494,149226,1450496,421442118,149226
