episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/policy_inference_loss
5.0,0.0,3.1554054054054053,67.13513513513513,148,10001,False,110013,2324,11,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-12-09,1584436329,101.92408657073975,1086.0271298885345,27845,carl-1070,192.168.0.3,1086.0271298885345,110013,11,0,d63b6442,2_aux_loss_formula=0.2,3.0270909847410454,0.40061837465270717,2.1216927107641914,0.020000000000000018,0.020000000000000018,218,849440,110013,23.392,5.261,12.859,0.004,2488.5,32.0,92.5,33.33560606060607,0.37568181818181823,0.2788440715683199,2.499999936844688e-05,1.0840324,0.2848732,0.62979954,2.0095048
6.0,0.0,3.4726027397260273,68.46575342465754,146,10000,False,120013,2470,12,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-13-57,1584436437,107.33460402488708,1193.3617339134216,27845,carl-1070,192.168.0.3,1193.3617339134216,120013,12,0,d63b6442,2_aux_loss_formula=0.2,3.049269390965181,0.4016936063236073,2.1373255847191057,0.020000000000000018,0.020000000000000018,238,927616,120013,25.516,5.267,10.768,0.003,2971.687,32.0,93.35289855072465,33.66521739130435,0.338840579710145,0.2789337219019864,2.499999936844688e-05,0.9772206,0.21145305,0.58641624,2.0862691
7.0,0.0,3.2066666666666666,66.74666666666667,150,10000,False,130013,2620,13,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-15-45,1584436545,108.20551657676697,1301.5672504901886,27845,carl-1070,192.168.0.3,1301.5672504901886,130013,13,0,d63b6442,2_aux_loss_formula=0.2,3.071319180658194,0.4032984725168301,2.1496083188367034,0.020000000000000018,0.020000000000000018,258,1005792,130013,24.81,7.257,10.048,0.003,3184.628,32.0,93.43093525179854,34.014388489208635,0.3613669064748201,0.2772966446950867,2.499999936844688e-05,0.9922468,0.21225952,0.5684993,1.9934584
6.0,0.0,3.4014084507042255,70.58450704225352,142,10003,False,140016,2762,14,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-17-25,1584436645,100.033132314682,1401.6003828048706,27845,carl-1070,192.168.0.3,1401.6003828048706,140016,14,0,d63b6442,2_aux_loss_formula=0.2,3.0720673855875686,0.40292143055480334,2.1458457885614686,0.020000000000000018,0.020000000000000018,278,1084192,140016,23.036,4.367,10.325,0.003,3099.344,32.0,92.56744186046511,33.73720930232557,0.389922480620155,0.27676787358495614,2.499999936844688e-05,0.9000015,0.2058753,0.5700886,2.0269418
7.0,0.0,3.2054794520547945,68.47945205479452,146,10002,False,150018,2908,15,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-19-05,1584436745,100.49959301948547,1502.099975824356,27845,carl-1070,192.168.0.3,1502.099975824356,150018,15,0,d63b6442,2_aux_loss_formula=0.2,3.072096548476988,0.40273784715463007,2.1452328003448815,0.020000000000000018,0.020000000000000018,298,1162272,150018,27.955,5.478,12.775,0.003,2504.959,32.0,92.62230769230767,33.71692307692307,0.3773076923076923,0.2768605224248399,2.499999936844688e-05,1.2600539,0.2673706,0.5478228,1.6696312
7.0,0.0,2.9727891156462585,68.0204081632653,147,10003,False,160021,3055,16,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-21-04,1584436864,118.60996580123901,1620.709941625595,27845,carl-1070,192.168.0.3,1620.709941625595,160021,16,0,d63b6442,2_aux_loss_formula=0.2,3.105139664571148,0.40693397802070713,2.172367028604539,0.020000000000000018,0.020000000000000018,318,1240288,160021,30.342,8.477,12.742,0.003,2511.376,32.0,94.81920529801324,34.14437086092715,0.3266225165562914,0.2765153616925442,2.499999936844688e-05,1.107125,0.24011722,0.6672294,2.3756783
6.0,0.0,3.3424657534246576,68.5068493150685,146,10002,False,170023,3201,17,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-23-01,1584436981,117.16405010223389,1737.873991727829,27845,carl-1070,192.168.0.3,1737.873991727829,170023,17,0,d63b6442,2_aux_loss_formula=0.2,3.1349027930235036,0.410368810384894,2.1915555121598893,0.020000000000000018,0.020000000000000018,338,1318560,170023,22.362,5.387,14.106,0.004,2268.594,32.0,94.61006711409397,36.02147651006711,0.29885906040268456,0.2820057157789237,2.499999936844688e-05,0.9787053,0.22710265,0.5432613,1.8078959
7.0,0.0,3.161073825503356,67.42281879194631,149,10002,False,180025,3350,18,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-25-08,1584437108,127.18720507621765,1865.0611968040466,27845,carl-1070,192.168.0.3,1865.0611968040466,180025,18,0,d63b6442,2_aux_loss_formula=0.2,3.1724145676530564,0.4163065137251264,2.2253160120332693,0.020000000000000018,0.020000000000000018,358,1396864,180025,35.48,14.482,12.158,0.003,2632.05,32.0,96.58364779874213,35.6188679245283,0.29842767295597483,0.281495361286503,2.499999936844688e-05,1.0949258,0.23539418,0.5856672,1.9867592
7.0,0.0,3.2857142857142856,67.96598639455782,147,10003,False,190028,3497,19,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-27-09,1584437229,120.36018180847168,1985.4213786125183,27845,carl-1070,192.168.0.3,1985.4213786125183,190028,19,0,d63b6442,2_aux_loss_formula=0.2,3.19900657704676,0.4192283682081649,2.2449556628672305,0.020000000000000018,0.020000000000000018,378,1475072,190028,26.224,6.889,11.072,0.003,2890.269,32.0,94.9796052631579,36.9046052631579,0.31750000000000006,0.2823135262379705,2.499999936844688e-05,1.2258633,0.21702352,0.5890664,2.0772378
6.0,0.0,3.060810810810811,67.6554054054054,148,10000,False,200028,3645,20,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-29-08,1584437348,119.25339150428772,2104.674770116806,27845,carl-1070,192.168.0.3,2104.674770116806,200028,20,0,d63b6442,2_aux_loss_formula=0.2,3.2188024670531505,0.42227339369470623,2.263574479263678,0.020000000000000018,0.020000000000000018,397,1553376,200028,24.796,9.544,12.575,0.003,2544.721,32.0,94.60400000000001,37.15533333333333,0.3076,0.2827550517496304,2.499999936844688e-05,1.0542649,0.19020301,0.63608134,2.4195945
