episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/hand_inference_loss
0.0,0.0,0.0,20.09456740442656,497,10000,False,10000,497,1,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-04-18,1584129858,91.27124166488647,91.27124166488647,2287,carl-1070,192.168.0.3,91.27124166488647,10000,1,0,98097f48,2_aux_loss_formula=0.2,2.7726939419468417,0.4736886459176705,2.091715570356026,1.0,1.0,19,70240,10000,26.916,4.98,11.205,0.003,2855.812,32.0,92.66528925619836,35.57685950413223,0.38983471074380166,0.30314876440374894,2.499999936844688e-05,1.4629257,0.8886844,1.3437018,3.1637714
5.0,0.0,0.3506849315068493,27.413698630136988,365,10002,False,20002,862,2,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-05-59,1584129959,100.73860120773315,192.00984287261963,2287,carl-1070,192.168.0.3,192.00984287261963,20002,2,0,98097f48,2_aux_loss_formula=0.2,2.9284236646349235,0.47577243798448604,2.155486195251654,0.020000000000000018,0.020000000000000018,39,146368,20002,23.881,5.817,13.017,0.004,2458.344,32.0,93.2233082706767,35.934586466165406,0.3793233082706767,0.3033263913850669,2.499999936844688e-05,1.5180283,0.6962938,1.1665273,3.0474615
4.0,0.0,1.01840490797546,61.33742331288344,163,10002,False,30004,1025,3,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-07-40,1584130060,101.29857206344604,293.3084149360657,2287,carl-1070,192.168.0.3,293.3084149360657,30004,3,0,98097f48,2_aux_loss_formula=0.2,3.0095140017435984,0.44711288913858,2.169432949301594,0.020000000000000018,0.020000000000000018,59,224160,30004,26.194,5.383,9.506,0.003,3366.3,32.0,92.98947368421051,36.336090225563915,0.3728571428571429,0.30213687249172716,2.499999936844688e-05,1.5542946,0.6091677,1.0472654,2.7996564
5.0,0.0,2.237762237762238,70.05594405594405,143,10006,False,40010,1168,4,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-09-20,1584130160,99.87205171585083,393.1804666519165,2287,carl-1070,192.168.0.3,393.1804666519165,40010,4,0,98097f48,2_aux_loss_formula=0.2,3.027129019552629,0.43272366735622647,2.1661108280280463,0.020000000000000018,0.020000000000000018,79,302496,40010,24.804,4.739,9.612,0.003,3329.259,32.0,92.63358778625954,36.63282442748092,0.37229007633587785,0.3021851098010151,2.499999936844688e-05,1.4333868,0.51661384,0.93829846,2.6250372
5.0,0.0,3.089655172413793,68.71034482758621,145,10003,False,50013,1313,5,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-11-02,1584130262,101.86699986457825,495.04746651649475,2287,carl-1070,192.168.0.3,495.04746651649475,50013,5,0,98097f48,2_aux_loss_formula=0.2,3.0528731893067365,0.42471290409301604,2.1712411052260663,0.020000000000000018,0.020000000000000018,99,380416,50013,25.614,6.18,10.022,0.003,3192.954,32.0,93.08208955223881,37.100746268656714,0.36201492537313423,0.3022130598853932,2.499999936844688e-05,1.5695301,0.56652546,0.9573533,2.5206645
6.0,0.0,3.5174825174825175,70.1958041958042,143,10002,False,60015,1456,6,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-12-43,1584130363,101.12837648391724,596.175843000412,2287,carl-1070,192.168.0.3,596.175843000412,60015,6,0,98097f48,2_aux_loss_formula=0.2,3.0658099776824304,0.41837937277452886,2.1720523567602026,0.020000000000000018,0.020000000000000018,119,458464,60015,19.981,4.708,9.31,0.003,3437.118,32.0,92.92575757575759,37.421969696969704,0.34712121212121205,0.30212020401152984,2.499999936844688e-05,1.4316692,0.47704354,0.9075919,2.629785
5.0,0.0,3.219178082191781,68.16438356164383,146,10000,False,70015,1602,7,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-14-26,1584130466,102.7129487991333,698.8887917995453,2287,carl-1070,192.168.0.3,698.8887917995453,70015,7,0,98097f48,2_aux_loss_formula=0.2,3.0795747389784065,0.41452873253516215,2.1778349006820745,0.020000000000000018,0.020000000000000018,139,536736,70015,24.644,5.277,10.595,0.003,3020.255,32.0,92.81268656716418,37.527611940298506,0.3573880597014925,0.30215145318258396,2.499999936844688e-05,1.2354848,0.34721896,0.78059167,2.5140824
6.0,0.0,3.6122448979591835,68.17006802721089,147,10001,False,80016,1749,8,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-16-07,1584130567,101.40785241127014,800.2966442108154,2287,carl-1070,192.168.0.3,800.2966442108154,80016,8,0,98097f48,2_aux_loss_formula=0.2,3.0804227066469085,0.4119806842665707,2.177936302009626,0.020000000000000018,0.020000000000000018,159,614752,80016,23.4,4.314,14.423,0.003,2218.603,32.0,92.56590909090909,37.500757575757575,0.3878787878787878,0.3022331496333468,2.499999936844688e-05,1.2716708,0.29707563,0.72831273,2.4532611
5.0,0.0,3.3424657534246576,68.43150684931507,146,10003,False,90019,1895,9,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-17-49,1584130669,101.96961617469788,902.2662603855133,2287,carl-1070,192.168.0.3,902.2662603855133,90019,9,0,98097f48,2_aux_loss_formula=0.2,3.08803744088496,0.40844163907047915,2.176795511063623,0.020000000000000018,0.020000000000000018,179,693024,90019,27.104,5.003,12.718,0.004,2516.07,32.0,92.91044776119404,37.5,0.38470149253731345,0.3021266266008548,2.499999936844688e-05,1.2106094,0.29015112,0.71307325,2.4047618
6.0,0.0,3.3767123287671232,68.52054794520548,146,10000,False,100019,2041,10,f84e3699e4b24536905151f3b7ec359b,2020-03-13_21-19-34,1584130774,104.89378762245178,1007.1600480079651,2287,carl-1070,192.168.0.3,1007.1600480079651,100019,10,0,98097f48,2_aux_loss_formula=0.2,3.1029302917540273,0.40789707322241414,2.184352247096419,0.020000000000000018,0.020000000000000018,199,771072,100019,21.678,5.113,12.328,0.003,2595.656,32.0,93.24117647058823,37.66470588235294,0.3372794117647059,0.3025668251529296,2.499999936844688e-05,1.2567675,0.29774088,0.73561275,2.4871004
