episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
7.0,0.0,3.8376288659793816,67.89690721649484,388,70181,False,2246047,13708,33,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-22-20,1585128140,35.60786414146423,1441.0773694515228,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1441.0773694515228,2246047,33,16,aed56662,0,41.7951790896588,14.137977992023478,5.7603678631104325,0.0,0.4,15,7648768,2246047,0.0,11585.725,5064,3797,77.1,59.193617021276566,0.20106382978723403,0.02491040992920198,1066519,0.34,0.5517245689653488,"[0.0, 0.0, 0.0, 1.0, 2.0]",43.136,125.889,93.753,554923,1897984,1432164016,500000
8.0,0.0,3.7958115183246073,69.15968586387434,382,70536,False,2316583,14090,34,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-22-56,1585128176,35.95827674865723,1477.03564620018,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1477.03564620018,2316583,34,16,aed56662,0,41.807796265026674,14.117228739454276,5.759287162144844,0.0,0.4,15,7883264,2316583,0.0,0.0,5223,3797,75.67083333333333,59.27291666666667,0.21916666666666665,0.02491040992920199,1066976,0.2,0.4,"[0.0, 0.0, 0.0, 1.0, 1.0]",42.977,137.454,102.999,571348,1955328,1432164016,500000
8.0,0.0,3.8198433420365534,68.86161879895562,383,70136,False,2386719,14473,35,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-23-32,1585128212,35.74087905883789,1512.776525259018,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1512.776525259018,2386719,35,16,aed56662,0,41.784092125233734,14.09928920707526,5.7567770982947115,0.0,0.4,16,8116736,2386719,0.0,23431.355,5382,3797,75.64375,59.55625,0.22083333333333335,0.02491040992920199,1067432,0.16,0.417612260356422,"[0.0, 0.0, 0.0, 1.0, 2.0]",42.659,134.701,103.998,587779,2013184,1432164016,500000
8.0,0.0,3.8360655737704916,68.89617486338798,366,69725,False,2456444,14839,36,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-24-08,1585128248,35.58342981338501,1548.359955072403,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1548.359955072403,2456444,36,16,aed56662,0,41.79494901817158,14.085389877896564,5.755232510370829,0.0,0.4,16,8352256,2456444,0.0,0.0,5542,3797,77.2595744680851,59.740425531914916,0.20829787234042554,0.02491040992920198,1067893,0.14,0.34698703145794946,"[0.0, 0.0, 0.0, 1.0, 1.0]",45.992,133.978,89.729,602608,2072064,1432164016,500000
8.0,0.0,3.8973684210526316,69.13157894736842,380,70146,False,2526590,15219,37,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-24-44,1585128284,35.86375904083252,1584.2237141132355,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1584.2237141132355,2526590,37,16,aed56662,0,41.79466316706352,14.070341566957646,5.754581649639718,0.0,0.4,17,8587776,2526590,0.0,28599.558,5696,3797,75.41041666666666,59.75,0.1772916666666667,0.02491040992920199,1068354,0.44,0.6681317235396027,"[0.0, 0.0, 0.0, 1.1000000000000014, 2.0]",43.959,137.173,100.459,621442,2130432,1432164016,500000
8.0,0.0,3.8784530386740332,70.79005524861878,362,69717,False,2596307,15581,38,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-25-19,1585128319,35.45708084106445,1619.6807949543,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1619.6807949543,2596307,38,16,aed56662,0,41.80144995377921,14.057263426652472,5.755077252732382,0.0,0.4,17,8820736,2596307,11186.447,0.0,5852,3797,77.67021276595746,59.75106382978722,0.17936170212765956,0.02491040992920198,1068807,0.24,0.5122499389946279,"[0.0, 0.0, 0.0, 1.0, 2.0]",44.679,138.897,100.595,638284,2187776,1432164016,500000
8.0,0.0,4.114754098360656,70.77049180327869,366,70517,False,2666824,15947,39,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-25-55,1585128355,35.929317474365234,1655.6101124286652,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1655.6101124286652,2666824,39,16,aed56662,0,41.81120364503544,14.048883230128983,5.75639195139768,0.0,0.4,18,9055232,2666824,0.0,66442.364,6012,3797,75.74583333333334,59.89166666666666,0.2197916666666667,0.02491040992920199,1069266,0.18,0.38418745424597095,"[0.0, 0.0, 0.0, 1.0, 1.0]",42.496,133.835,90.687,657923,2246656,1432164016,500000
8.0,0.0,4.147138964577657,71.88283378746594,367,71318,False,2738142,16314,40,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-26-31,1585128391,35.91020941734314,1691.5203218460083,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1691.5203218460083,2738142,40,16,aed56662,0,41.80934457796952,14.034301277923749,5.757491818591691,0.0,0.4,18,9291264,2738142,0.0,0.0,6171,3797,77.77021276595744,60.01914893617023,0.20042553191489365,0.02491040992920198,1069726,0.3,0.458257569495584,"[0.0, 0.0, 0.0, 1.0, 1.0]",46.751,137.565,102.629,675163,2306048,1432164016,500000
8.0,0.0,4.054347826086956,70.89673913043478,368,70120,False,2808262,16682,41,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-27-06,1585128426,35.51263499259949,1727.0329568386078,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1727.0329568386078,2808262,41,16,aed56662,0,41.790260017433056,14.021275169033753,5.755111288413091,0.0,0.4,19,9525760,2808262,0.0,0.0,6332,3797,75.70833333333333,60.41041666666666,0.20104166666666667,0.02491040992920199,1070184,0.22,0.41424630354415964,"[0.0, 0.0, 0.0, 1.0, 1.0]",47.566,135.869,98.202,692783,2363904,1432164016,500000
9.0,0.0,4.222513089005235,70.04188481675392,382,70106,False,2878368,17064,42,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-27-42,1585128462,35.701807260513306,1762.734764099121,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1762.734764099121,2878368,42,16,aed56662,0,41.78764346044324,14.011748687249732,5.754064124206152,0.0,0.4,19,9760256,2878368,0.0,19400.356,6487,3797,76.8936170212766,60.425531914893625,0.184468085106383,0.02491040992920198,1070642,0.16,0.36660605559646714,"[0.0, 0.0, 0.0, 1.0, 1.0]",46.944,135.59,90.812,710415,2422272,1432164016,500000
8.0,0.0,4.118279569892473,70.3763440860215,372,70545,False,2948913,17436,43,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-28-18,1585128498,36.01830983161926,1798.7530739307404,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1798.7530739307404,2948913,43,16,aed56662,0,41.77725121036763,13.997537812870066,5.752916023324421,0.0,0.4,19,9994240,2948913,0.0,0.0,6648,3797,75.72083333333333,60.525,0.19562500000000002,0.02491040992920199,1071100,0.28,0.4915282290977803,"[0.0, 0.0, 0.0, 1.0, 2.0]",39.285,134.621,92.743,726059,2481152,1432164016,500000
9.0,0.0,4.226063829787234,70.27393617021276,376,70508,False,3019421,17812,44,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-28-54,1585128534,35.90928936004639,1834.6623632907867,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1834.6623632907867,3019421,44,16,aed56662,0,41.76509731037205,13.985969518187675,5.752118855152051,0.0,0.4,20,10227712,3019421,5471.375,6994.616,6812,3797,75.56041666666667,60.56666666666666,0.19000000000000003,0.02491040992920199,1071555,0.24,0.5122499389946279,"[0.0, 0.0, 0.0, 1.0, 2.0]",42.169,131.403,93.714,743696,2539520,1432164016,500000
8.0,0.0,4.3289124668435015,70.0185676392573,377,70117,False,3089538,18189,45,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-29-30,1585128570,35.740004777908325,1870.402368068695,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1870.402368068695,3089538,45,16,aed56662,0,41.76439611263827,13.971668019823348,5.752170413828308,0.0,0.4,20,10461696,3089538,0.0,0.0,6963,3797,76.80425531914894,60.62127659574467,0.19595744680851065,0.02491040992920198,1072012,0.34,0.681469001496033,"[0.0, 0.0, 0.0, 1.0, 3.0]",40.911,133.086,99.909,761297,2597376,1432164016,500000
8.0,0.0,4.172043010752688,70.19623655913979,372,69729,False,3159267,18561,46,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-30-05,1585128605,35.5137677192688,1905.9161357879639,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1905.9161357879639,3159267,46,16,aed56662,0,41.746140928860136,13.955726575664436,5.750221180667616,0.0,0.4,21,10695168,3159267,9926.263,0.0,7120,3797,76.88085106382978,60.63829787234042,0.19319148936170213,0.02491040992920198,1072468,0.14,0.3469870314579494,"[0.0, 0.0, 0.0, 1.0, 1.0]",42.374,134.894,91.765,778514,2655744,1432164016,500000
8.0,0.0,4.2507288629737605,70.6938775510204,343,67723,False,3226990,18904,47,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-30-40,1585128640,35.05724310874939,1940.9733788967133,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1940.9733788967133,3226990,47,16,aed56662,0,41.78274110483492,13.953867883864259,5.753891131302499,0.0,0.4,21,10920960,3226990,0.0,111574.98,7271,3797,78.08723404255319,61.00212765957447,0.2121276595744681,0.02491040992920198,1072909,0.24,0.47159304490206383,"[0.0, 0.0, 0.0, 1.0, 2.0]",47.701,152.337,102.595,794148,2712576,1432164016,500000
8.0,0.0,4.183139534883721,71.11046511627907,344,68132,False,3295122,19248,48,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-31-16,1585128676,35.94706892967224,1976.9204478263855,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,1976.9204478263855,3295122,48,16,aed56662,0,41.79037176702132,13.948535963247075,5.7572336018602215,0.0,0.4,22,11151360,3295122,6585.465,0.0,7428,3797,77.70851063829787,61.0936170212766,0.2091489361702128,0.02491040992920198,1073359,0.16,0.36660605559646714,"[0.0, 0.0, 0.0, 1.0, 1.0]",41.646,134.999,92.616,812978,2769920,1432164016,500000
8.0,0.0,4.3210227272727275,69.46306818181819,352,68119,False,3363241,19600,49,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-31-51,1585128711,34.881389141082764,2011.8018369674683,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2011.8018369674683,3363241,49,16,aed56662,0,41.81242646350378,13.94111703080445,5.757876479735867,0.0,0.4,22,11381760,3363241,11112.8,0.0,7579,3797,77.30638297872342,61.41276595744683,0.20978723404255317,0.02491040992920198,1073809,0.22,0.5015974481593781,"[0.0, 0.0, 0.0, 1.0, 2.0]",42.236,133.441,98.943,830215,2827264,1432164016,500000
8.0,0.0,4.421787709497207,68.2877094972067,358,66974,False,3430215,19958,50,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-32-26,1585128746,34.721301794052124,2046.5231387615204,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2046.5231387615204,3430215,50,16,aed56662,0,41.81731997941319,13.939771787854061,5.761670636143238,0.0,0.4,23,11609600,3430215,0.0,0.0,7734,3797,78.82826086956524,61.46086956521741,0.1817391304347826,0.02491040992920198,1074254,0.2,0.4,"[0.0, 0.0, 0.0, 1.0, 1.0]",46.514,138.534,92.142,850276,2884096,1432164016,500000
8.0,0.0,4.343661971830986,68.35774647887324,355,67713,False,3497928,20313,51,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-33-01,1585128781,34.97302842140198,2081.4961671829224,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2081.4961671829224,3497928,51,16,aed56662,0,41.83823291844978,13.939023802926696,5.7638845206993174,0.0,0.4,23,11840512,3497928,0.0,0.0,7887,3797,79.0913043478261,61.44565217391305,0.18195652173913046,0.02491040992920198,1074705,0.14,0.4004996878900157,"[0.0, 0.0, 0.0, 1.0, 2.0]",45.812,143.222,98.176,867499,2941440,1432164016,500000
9.0,0.0,4.518005540166205,67.00277008310249,361,67319,False,3565247,20674,52,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-33-35,1585128815,33.84908390045166,2115.345251083374,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2115.345251083374,3565247,52,16,aed56662,0,41.87148580760066,13.938675593761111,5.765247710332861,0.0,0.4,24,12067840,3565247,0.0,0.0,8036,3797,80.42,61.571111111111094,0.21088888888888893,0.024910409929201984,1075150,0.3,0.49999999999999994,"[0.0, 0.0, 0.0, 1.0, 2.0]",42.894,149.863,101.86,883522,2998784,1432164016,500000
9.0,0.0,4.715068493150685,67.96712328767123,365,65713,False,3630960,21039,53,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-34-12,1585128852,36.734326124191284,2152.0795772075653,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2152.0795772075653,3630960,53,16,aed56662,0,41.8998052465837,13.941268577013076,5.76820945557477,0.0,0.4,24,12299776,3630960,0.0,0.0,8177,3797,74.06938775510204,61.714285714285715,0.17224489795918366,0.02491040992920199,1075602,0.26,0.4386342439892262,"[0.0, 0.0, 0.0, 1.0, 1.0]",44.436,131.135,88.345,901555,3056128,1432164016,500000
11.0,0.0,4.584022038567493,67.3305785123967,363,67290,False,3698250,21402,54,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-34-47,1585128887,35.289512634277344,2187.3690898418427,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2187.3690898418427,3698250,54,16,aed56662,0,41.92688204440954,13.939424397046846,5.7706556659754735,0.0,0.4,25,12526592,3698250,8957.26,0.0,8323,3797,79.15,62.28478260869565,0.1926086956521739,0.02491040992920198,1076045,0.22,0.46,"[0.0, 0.0, 0.0, 1.0, 2.0]",44.512,133.474,103.43,920769,3112448,1432164016,500000
10.0,0.0,4.586956521739131,67.77989130434783,368,68520,False,3766770,21770,55,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-35-23,1585128923,35.503823041915894,2222.8729128837585,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2222.8729128837585,3766770,55,16,aed56662,0,41.93637879943349,13.93820659025376,5.771787769141073,0.0,0.4,25,12758016,3766770,5332.432,6825.512,8478,3797,76.20416666666667,62.49166666666667,0.17479166666666668,0.02491040992920199,1076498,0.3,0.5385164807134504,"[0.0, 0.0, 0.0, 1.0, 2.0]",39.898,149.795,102.732,933989,3170304,1432164016,500000
9.0,0.0,4.605333333333333,67.70666666666666,375,67700,False,3834470,22145,56,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-35-58,1585128958,35.41544270515442,2258.288355588913,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2258.288355588913,3834470,56,16,aed56662,0,41.94632059746578,13.928406850361721,5.770892364750398,0.0,0.4,25,12984832,3834470,0.0,0.0,8632,3797,77.97021276595746,62.540425531914885,0.1923404255319149,0.02491040992920198,1076941,0.26,0.5219195340279955,"[0.0, 0.0, 0.0, 1.0, 2.0]",43.442,139.968,106.466,951610,3226624,1432164016,500000
9.0,0.0,4.5777777777777775,67.73333333333333,360,66932,False,3901402,22505,57,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-36-33,1585128993,35.23310351371765,2293.5214591026306,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2293.5214591026306,3901402,57,16,aed56662,0,41.969214991214,13.932207692628744,5.772844743511422,0.0,0.4,26,13214720,3901402,0.0,0.0,8784,3797,79.04565217391304,62.67173913043477,0.20608695652173914,0.02491040992920198,1077390,0.2,0.4472135954999579,"[0.0, 0.0, 0.0, 1.0, 2.0]",37.535,140.418,94.555,965629,3284992,1432164016,500000
10.0,0.0,4.479674796747967,67.42818428184282,369,68122,False,3969524,22874,58,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-37-08,1585129028,34.879738092422485,2328.401197195053,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2328.401197195053,3969524,58,16,aed56662,0,41.97167966333907,13.925935210590048,5.7727338135930415,0.0,0.4,26,13445120,3969524,0.0,0.0,8940,3797,77.35957446808511,62.59999999999999,0.20553191489361702,0.02491040992920198,1077839,0.2,0.44721359549995804,"[0.0, 0.0, 0.0, 1.0, 2.0]",39.881,135.519,101.969,977664,3343360,1432164016,500000
10.0,0.0,4.726256983240224,67.65921787709497,358,67729,False,4037253,23232,59,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-37-44,1585129064,35.597625732421875,2363.998822927475,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2363.998822927475,4037253,59,16,aed56662,0,41.98301142373169,13.922840181696662,5.773405354455038,0.0,0.4,27,13672960,4037253,7089.763,0.0,9094,3797,77.77234042553191,63.21702127659573,0.1702127659574468,0.02491040992920198,1078284,0.16,0.36660605559646714,"[0.0, 0.0, 0.0, 1.0, 1.0]",41.946,129.108,95.03,992890,3400192,1432164016,500000
10.0,0.0,4.773778920308484,67.65552699228792,389,70133,False,4107386,23621,60,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-38-20,1585129100,35.88515567779541,2399.8839786052704,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2399.8839786052704,4107386,60,16,aed56662,0,41.98290200551374,13.917250369400909,5.7724631114293645,0.0,0.4,27,13905920,4107386,0.0,0.0,9248,3797,77.21276595744683,63.246808510638296,0.18106382978723404,0.02491040992920198,1078739,0.08,0.2712931993250107,"[0.0, 0.0, 0.0, 0.0, 1.0]",41.443,144.297,101.005,1011336,3457536,1432164016,500000
9.0,0.0,4.830028328611898,68.47308781869688,353,66938,False,4174324,23974,61,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-38-55,1585129135,35.47778534889221,2435.3617639541626,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2435.3617639541626,4174324,61,16,aed56662,0,42.00510033806298,13.917196036716334,5.774406357762392,0.0,0.4,28,14134272,4174324,0.0,0.0,9404,3797,77.64255319148937,63.29787234042556,0.20936170212765956,0.02491040992920198,1079185,0.2,0.4,"[0.0, 0.0, 0.0, 1.0, 1.0]",40.373,134.147,95.583,1027377,3514880,1432164016,500000
9.0,0.0,4.557894736842106,67.8,380,69737,False,4244061,24354,62,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-39-31,1585129171,35.9589900970459,2471.3207540512085,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2471.3207540512085,4244061,62,16,aed56662,0,42.005554065813925,13.912358027503855,5.772917255324366,0.0,0.4,28,14364160,4244061,0.0,21065.533,9561,3797,76.17083333333333,63.32708333333333,0.20125,0.02491040992920199,1079634,0.28,0.448998886412873,"[0.0, 0.0, 0.0, 1.0, 1.0]",45.203,145.241,105.635,1045799,3571712,1432164016,500000
10.0,0.0,4.754237288135593,66.96327683615819,354,66943,False,4311004,24708,63,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-40-05,1585129205,34.36328148841858,2505.684035539627,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2505.684035539627,4311004,63,16,aed56662,0,42.04455719827147,13.915115543806829,5.775201744529542,0.0,0.4,29,14594560,4311004,0.0,0.0,9706,3797,80.77555555555556,63.39111111111112,0.18266666666666664,0.024910409929201984,1080084,0.1,0.3,"[0.0, 0.0, 0.0, 0.10000000000000142, 1.0]",46.568,149.554,90.624,1061827,3629568,1432164016,500000
10.0,0.0,4.6997319034852545,67.42091152815013,373,68538,False,4379542,25081,64,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-40-41,1585129241,35.16456413269043,2540.8485996723175,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2540.8485996723175,4379542,64,16,aed56662,0,42.02320825000475,13.905861277328258,5.773715261684478,0.0,0.4,29,14825472,4379542,0.0,23659.3,9864,3797,77.21702127659574,63.425531914893625,0.194468085106383,0.02491040992920198,1080535,0.12,0.3249615361854384,"[0.0, 0.0, 0.0, 1.0, 1.0]",44.409,140.217,100.589,1085071,3685376,1432164016,500000
10.0,0.0,4.699186991869919,67.66666666666667,369,68540,False,4448082,25450,65,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-41-16,1585129276,34.972901821136475,2575.821501493454,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2575.821501493454,4448082,65,16,aed56662,0,42.03213426727455,13.900779470761165,5.772652749235798,0.0,0.4,30,15049728,4448082,5798.904,7422.598,10022,3797,79.72173913043478,63.47391304347826,0.21130434782608698,0.02491040992920198,1080975,0.18,0.38418745424597095,"[0.0, 0.0, 0.0, 1.0, 1.0]",47.348,136.759,91.115,1103901,3740672,1432164016,500000
10.0,0.0,4.677233429394812,67.68299711815563,347,67321,False,4515403,25797,66,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-41-50,1585129310,34.44174647331238,2610.2632479667664,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2610.2632479667664,4515403,66,16,aed56662,0,42.06104667767426,13.908763292465675,5.7760581957910535,0.0,0.4,30,15279104,4515403,0.0,0.0,10175,3797,78.84782608695652,63.486956521739124,0.22347826086956524,0.02491040992920198,1081422,0.24,0.4270831300812524,"[0.0, 0.0, 0.0, 1.0, 1.0]",39.989,132.624,97.874,1119117,3798528,1432164016,500000
10.0,0.0,4.718085106382978,68.07180851063829,376,68500,False,4583903,26173,67,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-42-26,1585129346,35.45268511772156,2645.715933084488,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2645.715933084488,4583903,67,16,aed56662,0,42.05102901038665,13.902656881626966,5.775095109395064,0.0,0.4,31,15508992,4583903,6701.866,17029.06,10326,3797,77.40638297872339,63.46382978723405,0.15893617021276596,0.02491040992920198,1081870,0.44,0.6681317235396027,"[0.0, 0.0, 0.0, 1.1000000000000014, 2.0]",46.174,136.109,96.558,1136754,3855872,1432164016,500000
10.0,0.0,4.69187675070028,68.01960784313725,357,67329,False,4651232,26530,68,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-42-59,1585129379,33.56719946861267,2679.2831325531006,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2679.2831325531006,4651232,68,16,aed56662,0,42.06421363770746,13.90463509319502,5.775713562524978,0.0,0.4,31,15737344,4651232,0.0,15604.388,10483,3797,81.58636363636363,63.54545454545453,0.1968181818181818,0.024910409929201984,1082316,0.22,0.41424630354415964,"[0.0, 0.0, 0.0, 1.0, 1.0]",44.435,139.697,97.326,1151975,3912704,1432164016,500000
11.0,0.0,4.664864864864865,67.8891891891892,370,68501,False,4719733,26900,69,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-43-35,1585129415,35.50332307815552,2714.786455631256,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2714.786455631256,4719733,69,16,aed56662,0,42.057453786444704,13.900683338284443,5.776112297787132,0.0,0.4,31,15963648,4719733,0.0,0.0,10640,3797,77.91063829787234,63.54468085106383,0.1895744680851064,0.02491040992920198,1082758,0.14,0.3469870314579494,"[0.0, 0.0, 0.0, 1.0, 1.0]",41.208,128.796,90.111,1170025,3969536,1432164016,500000
10.0,0.0,4.752577319587629,68.14432989690722,388,70541,False,4790274,27288,70,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-44-11,1585129451,36.054673194885254,2750.8411288261414,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2750.8411288261414,4790274,70,16,aed56662,0,42.07207796747895,13.897408422473681,5.776552445832577,0.0,0.4,32,16194560,4790274,0.0,0.0,10803,3797,76.04791666666667,63.585416666666674,0.18895833333333334,0.02491040992920199,1083209,0.3,0.49999999999999994,"[0.0, 0.0, 0.0, 1.0, 2.0]",38.983,134.989,94.732,1190459,4026880,1432164016,500000
10.0,0.0,4.627397260273972,67.48219178082192,365,67780,False,4858054,27653,71,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-44-46,1585129486,35.013927698135376,2785.8550565242767,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2785.8550565242767,4858054,71,16,aed56662,0,42.087005670152784,13.901341715339507,5.7780567287214035,0.0,0.4,32,16422912,4858054,0.0,22903.072,10956,3797,77.40212765957448,63.610638297872335,0.19319148936170216,0.02491040992920198,1083655,0.22,0.41424630354415964,"[0.0, 0.0, 0.0, 1.0, 1.0]",41.717,133.539,95.865,1206105,4084224,1432164016,500000
10.0,0.0,4.762162162162162,67.47567567567567,370,68931,False,4926985,28023,72,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-45-21,1585129521,35.19342112541199,2821.0484776496887,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2821.0484776496887,4926985,72,16,aed56662,0,42.0761287480339,13.892617959019834,5.775937516709397,0.0,0.4,33,16651264,4926985,0.0,0.0,11117,3797,78.5391304347826,63.66956521739129,0.17260869565217393,0.02491040992920198,1084101,0.16,0.417612260356422,"[0.0, 0.0, 0.0, 1.0, 2.0]",43.58,136.105,94.442,1225347,4141568,1432164016,500000
10.0,0.0,4.609375,67.26041666666667,384,69320,False,4996305,28407,73,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-45-57,1585129557,35.66531252861023,2856.713790178299,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2856.713790178299,4996305,73,16,aed56662,0,42.0551862906536,13.887555043455626,5.774495287853672,0.0,0.4,33,16880128,4996305,4401.376,16775.469,11270,3797,76.17916666666667,63.74583333333334,0.21,0.02491040992920199,1084549,0.48,0.6079473661428265,"[0.0, 0.0, 0.0, 1.0, 2.0]",42.462,135.705,92.485,1241816,4198912,1432164016,500000
10.0,0.0,4.854748603351955,66.62569832402235,358,67342,False,5063647,28765,74,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-46-31,1585129591,33.96338438987732,2890.6771745681763,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2890.6771745681763,5063647,74,16,aed56662,0,42.09130979926973,13.89141413770843,5.776998648700166,0.0,0.4,34,17104896,5063647,0.0,0.0,11429,3797,81.42444444444445,63.81111111111113,0.19844444444444445,0.024910409929201984,1084987,0.28,0.4915282290977803,"[0.0, 0.0, 0.0, 1.0, 2.0]",45.331,140.743,100.099,1255054,4255744,1432164016,500000
11.0,0.0,4.850666666666666,69.05066666666667,375,69346,False,5132993,29140,75,a0ae5d6ef95e47d391760f7c9f162052,2020-03-25_09-47-06,1585129626,35.35898494720459,2926.036159515381,1529,ray-apex-gpu-head-540c03d7,10.128.0.9,2926.036159515381,5132993,75,16,aed56662,0,42.09271892912889,13.886660471990616,5.775986238700414,0.0,0.4,34,17335296,5132993,4788.493,18250.931,11586,3797,77.40425531914894,63.823404255319176,0.194468085106383,0.02491040992920198,1085438,0.16,0.36660605559646714,"[0.0, 0.0, 0.0, 1.0, 1.0]",44.916,143.085,105.15,1272671,4313088,1432164016,500000
