episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss
6.0,0.0,3.184931506849315,68.41095890410959,146,10000,False,110017,2191,11,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_12-51-21,1584186681,120.44096302986145,1305.1212918758392,23505,diufpc29,134.21.215.107,1305.1212918758392,110017,11,0,11ca2728,0,3.982116345195732,0.50664179714367,2.39375730414271,0.020000000000000018,0.020000000000000018,218,850752,110017,31.431,7.823,12.331,0.005,2595.094,32.0,83.05131578947368,18.94473684210526,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21855263157894736,0.2111097425791353,1.76800003828248e-05,1.1584142,0.2997964
6.0,0.0,3.5,69.48611111111111,144,10002,False,120019,2335,12,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_12-53-22,1584186802,120.93648362159729,1426.0577754974365,23505,diufpc29,134.21.215.107,1426.0577754974365,120019,12,0,11ca2728,0,3.986503450136504,0.5049843940427521,2.3939728594846925,0.020000000000000018,0.020000000000000018,238,929152,120019,29.438,7.503,10.556,0.004,3031.456,32.0,83.43594771241831,19.168627450980395,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.22084967320261437,0.21110974257913534,1.76800003828248e-05,1.1366359,0.2761543
6.0,0.0,3.3958333333333335,69.65972222222223,144,10003,False,130022,2479,13,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_12-55-23,1584186923,121.2496817111969,1547.3074572086334,23505,diufpc29,134.21.215.107,1547.3074572086334,130022,13,0,11ca2728,0,3.991680740604175,0.5035380312460315,2.3970877115928135,0.020000000000000018,0.020000000000000018,258,1007456,130022,31.491,7.254,10.655,0.004,3003.359,32.0,83.37124183006536,18.869281045751634,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21522875816993464,0.21110974257913534,1.76800003828248e-05,1.222886,0.3007446
6.0,0.0,3.363013698630137,68.28767123287672,146,10002,False,140024,2625,14,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_12-57-24,1584187044,120.84752607345581,1668.1549832820892,23505,diufpc29,134.21.215.107,1668.1549832820892,140024,14,0,11ca2728,0,3.996016454324796,0.5026354742604554,2.397867521576469,0.020000000000000018,0.020000000000000018,278,1085696,140024,29.092,7.357,10.343,0.004,3094.022,32.0,83.41111111111113,18.774509803921568,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2115032679738562,0.21110974257913534,1.76800003828248e-05,0.99034333,0.24142656
6.0,0.0,3.5753424657534247,68.6986301369863,146,10002,False,150026,2771,15,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_12-59-25,1584187165,121.14510750770569,1789.300090789795,23505,diufpc29,134.21.215.107,1789.300090789795,150026,15,0,11ca2728,0,3.9984991000126593,0.5020691507348758,2.399400587933052,0.020000000000000018,0.020000000000000018,298,1163904,150026,27.438,6.95,14.841,0.008,2156.26,32.0,83.55882352941177,18.829411764705885,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21065359477124185,0.21110974257913534,1.76800003828248e-05,0.9131105,0.21685687
6.0,0.0,3.4482758620689653,68.82758620689656,145,10000,False,160026,2916,16,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-01-26,1584187286,120.64814686775208,1909.948237657547,23505,diufpc29,134.21.215.107,1909.948237657547,160026,16,0,11ca2728,0,4.0023533186375895,0.5015169122342296,2.400542040031522,0.020000000000000018,0.020000000000000018,318,1242016,160026,32.303,6.68,13.341,0.005,2398.656,32.0,83.27302631578948,18.83618421052632,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20848684210526314,0.2111097425791353,1.76800003828248e-05,1.0711219,0.26740026
7.0,0.0,3.442953020134228,67.12751677852349,149,10002,False,170028,3065,17,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-03-26,1584187406,120.19909238815308,2030.1473300457,23505,diufpc29,134.21.215.107,2030.1473300457,170028,17,0,11ca2728,0,4.003934677887627,0.5013036730148792,2.3998545702374017,0.020000000000000018,0.020000000000000018,338,1320064,170028,27.56,6.339,10.397,0.004,3077.873,32.0,82.9453947368421,18.778947368421054,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.22164473684210526,0.2111097425791353,1.76800003828248e-05,1.1868441,0.27306318
6.0,0.0,3.34,66.9,150,10003,False,180031,3215,18,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-05-26,1584187526,120.3991048336029,2150.546434879303,23505,diufpc29,134.21.215.107,2150.546434879303,180031,18,0,11ca2728,0,4.007152487768355,0.5005196603053603,2.399181211872394,0.020000000000000018,0.020000000000000018,358,1398336,180031,31.141,7.999,12.426,0.004,2575.291,32.0,83.02763157894738,18.724999999999998,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21611842105263154,0.2111097425791353,1.76800003828248e-05,1.2843636,0.2460052
6.0,0.0,3.4662162162162162,67.58783783783784,148,10003,False,190034,3363,19,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-07-27,1584187647,120.51467323303223,2271.061108112335,23505,diufpc29,134.21.215.107,2271.061108112335,190034,19,0,11ca2728,0,4.007972176649907,0.5000882213529377,2.4007952322812507,0.020000000000000018,0.020000000000000018,378,1476448,190034,27.451,6.557,10.256,0.004,3120.065,32.0,82.96052631578948,18.776315789473685,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21197368421052631,0.2111097425791353,1.76800003828248e-05,1.0938145,0.21296793
7.0,0.0,3.563380281690141,70.47183098591549,142,10003,False,200037,3505,20,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-09-27,1584187767,120.57883071899414,2391.6399388313293,23505,diufpc29,134.21.215.107,2391.6399388313293,200037,20,0,11ca2728,0,4.008881664032509,0.4991258395842023,2.3996327252928404,0.020000000000000018,0.020000000000000018,398,1554752,200037,27.724,7.079,10.238,0.004,3125.646,32.0,83.01111111111112,18.82091503267974,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2128104575163399,0.21110974257913534,1.76800003828248e-05,1.116058,0.20814459
6.0,0.0,3.3541666666666665,69.23611111111111,144,10002,False,210039,3649,21,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-11-28,1584187888,120.2600736618042,2511.9000124931335,23505,diufpc29,134.21.215.107,2511.9000124931335,210039,21,0,11ca2728,0,4.00994532337925,0.49857971170992715,2.3978045154684735,0.020000000000000018,0.020000000000000018,417,1633248,210039,22.981,6.84,10.643,0.004,3006.555,32.0,83.08278145695363,18.7887417218543,0.0,0.014167795983737838,0.0,0.014164305949008495,0.0,0.014164305949008495,0.2071523178807947,0.21110974257913534,1.76800003828248e-05,1.1361866,0.20466438
6.0,0.0,3.5,69.57638888888889,144,10003,False,220042,3793,22,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-13-29,1584188009,121.05074858665466,2632.950761079788,23505,diufpc29,134.21.215.107,2632.950761079788,220042,22,0,11ca2728,0,4.012193447335041,0.4984091790565423,2.397880662288607,0.020000000000000018,0.020000000000000018,437,1711584,220042,31.417,6.711,9.028,0.004,3544.367,32.0,83.05816993464053,18.82156862745098,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21281045751633984,0.21110974257913534,1.76800003828248e-05,1.1467628,0.20577455
6.0,0.0,3.3146853146853146,69.72727272727273,143,10003,False,230045,3936,23,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-15-31,1584188131,121.89844274520874,2754.849203824997,23505,diufpc29,134.21.215.107,2754.849203824997,230045,23,0,11ca2728,0,4.015739750414714,0.498122645862729,2.400295638094565,0.020000000000000018,0.020000000000000018,457,1789984,230045,36.341,8.024,10.375,0.004,3084.288,32.0,83.89220779220778,19.013636363636365,0.0,0.014167795983737838,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21902597402597404,0.21110974257913534,1.76800003828248e-05,1.2931284,0.22168991
6.0,0.0,3.631205673758865,70.98581560283688,141,10001,False,240046,4077,24,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-17-32,1584188252,121.38020348548889,2876.229407310486,23505,diufpc29,134.21.215.107,2876.229407310486,240046,24,0,11ca2728,0,4.018543546732652,0.49756308044897624,2.4014451170533784,0.020000000000000018,0.020000000000000018,477,1868352,240046,28.056,6.87,11.552,0.004,2770.152,32.0,83.60065359477125,18.949673202614377,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21058823529411763,0.21110974257913534,1.76800003828248e-05,1.2772579,0.23086867
8.0,0.0,3.6950354609929077,70.8581560283688,141,10003,False,250049,4218,25,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-19-32,1584188372,119.7696385383606,2995.9990458488464,23505,diufpc29,134.21.215.107,2995.9990458488464,250049,25,0,11ca2728,0,4.019691740146011,0.49720543114793764,2.400766429095706,0.020000000000000018,0.020000000000000018,497,1946720,250049,26.641,11.466,12.268,0.005,2608.378,32.0,83.05526315789474,18.769078947368417,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21875,0.2111097425791353,1.76800003828248e-05,1.2996156,0.22456482
6.0,0.0,3.5902777777777777,69.84722222222223,144,10002,False,260051,4362,26,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-22-06,1584188526,153.66936659812927,3149.6684124469757,23505,diufpc29,134.21.215.107,3149.6684124469757,260051,26,0,11ca2728,0,4.052147418171759,0.5010704523791274,2.4408521678075457,0.020000000000000018,0.020000000000000018,517,2024928,260051,33.744,7.23,10.934,0.004,2926.518,32.0,93.31989247311827,19.30537634408602,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.16650537634408602,0.21110974257913537,1.76800003828248e-05,1.272789,0.22769271
7.0,0.0,3.563380281690141,70.23239436619718,142,10001,False,270052,4504,27,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-24-53,1584188693,167.9192476272583,3317.587660074234,23505,diufpc29,134.21.215.107,3317.587660074234,270052,27,0,11ca2728,0,4.094584419832067,0.5053577511874964,2.4935468374935943,0.020000000000000018,0.020000000000000018,537,2103296,270052,36.795,14.081,14.457,0.004,2213.481,32.0,97.40552763819096,19.475879396984922,0.0,0.014167795983737833,0.0,0.014164305949008495,0.0,0.014164305949008495,0.14386934673366836,0.21110974257913537,1.76800003828248e-05,1.1880177,0.21356538
7.0,0.0,3.372413793103448,69.24827586206897,145,10004,False,280056,4649,28,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-27-39,1584188859,165.71598076820374,3483.3036408424377,23505,diufpc29,134.21.215.107,3483.3036408424377,280056,28,0,11ca2728,0,4.1324570770509395,0.5103154447825083,2.5378098754130383,0.020000000000000018,0.020000000000000018,557,2181472,280056,41.865,10.072,12.58,0.005,2543.78,32.0,97.23350253807106,19.61269035532995,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1431979695431472,0.2111097425791354,1.76800003828248e-05,1.2917709,0.23540257
6.0,0.0,3.3661971830985915,70.33802816901408,142,10001,False,290057,4791,29,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-30-25,1584189025,165.4484679698944,3648.752108812332,23505,diufpc29,134.21.215.107,3648.752108812332,290057,29,0,11ca2728,0,4.168573922746767,0.5140493739555063,2.5799195610383405,0.020000000000000018,0.020000000000000018,577,2259840,290057,41.849,11.97,12.228,0.004,2616.86,32.0,97.23316582914573,19.55427135678392,0.0,0.014167795983737833,0.0,0.014164305949008495,0.0,0.014164305949008495,0.1435678391959799,0.21110974257913537,1.76800003828248e-05,1.2200568,0.22831781
6.0,0.0,3.375886524822695,70.80141843971631,141,10003,False,300060,4932,30,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-33-13,1584189193,168.45859336853027,3817.2107021808624,23505,diufpc29,134.21.215.107,3817.2107021808624,300060,30,0,11ca2728,0,4.203915872514863,0.5175396927170653,2.620619100663432,0.020000000000000018,0.020000000000000018,597,2338208,300060,29.592,6.654,11.041,0.004,2898.37,32.0,97.48643216080401,19.545226130653266,0.0,0.014167795983737833,0.0,0.014164305949008495,0.0,0.014164305949008495,0.13999999999999999,0.21110974257913537,1.76800003828248e-05,1.2357857,0.24067992
6.0,0.0,3.563380281690141,70.43661971830986,142,10002,False,310062,5074,31,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-35-54,1584189354,161.2233920097351,3978.4340941905975,23505,diufpc29,134.21.215.107,3978.4340941905975,310062,31,0,11ca2728,0,4.234399722668565,0.520751223664078,2.6517798358617317,0.020000000000000018,0.020000000000000018,616,2416736,310062,37.79,12.11,12.267,0.004,2608.55,32.0,96.95958549222799,19.55336787564767,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.14134715025906736,0.2111097425791354,1.76800003828248e-05,1.286856,0.23843956
8.0,0.0,3.6214285714285714,71.56428571428572,140,10003,False,320065,5214,32,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-38-36,1584189516,161.88647747039795,4140.3205716609955,23505,diufpc29,134.21.215.107,4140.3205716609955,320065,32,0,11ca2728,0,4.262711322759479,0.5237553123823401,2.682761620038909,0.020000000000000018,0.020000000000000018,636,2495104,320065,40.573,11.229,12.285,0.004,2604.89,32.0,96.60463917525773,19.552061855670104,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.14639175257731957,0.21110974257913537,1.76800003828248e-05,1.1864111,0.19314404
7.0,0.0,3.6159420289855073,72.14492753623189,138,10000,False,330065,5352,33,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-41-19,1584189679,162.77757930755615,4303.098150968552,23505,diufpc29,134.21.215.107,4303.098150968552,330065,33,0,11ca2728,0,4.286991612637585,0.5268887813966113,2.7124160231106913,0.020000000000000018,0.020000000000000018,656,2573376,330065,50.775,10.658,14.988,0.004,2135.059,32.0,96.57474226804123,19.563917525773196,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.14768041237113402,0.21110974257913537,1.76800003828248e-05,1.2184978,0.19091141
7.0,0.0,3.5467625899280577,72.01438848920863,139,10002,False,340067,5491,34,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-44-01,1584189841,161.6310122013092,4464.729163169861,23505,diufpc29,134.21.215.107,4464.729163169861,340067,34,0,11ca2728,0,4.311400065772362,0.5296732275989883,2.738009524944615,0.020000000000000018,0.020000000000000018,676,2651872,340067,49.554,12.017,17.266,0.005,1853.406,32.0,96.84507772020724,19.747668393782384,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.146580310880829,0.2111097425791354,1.76800003828248e-05,1.2609167,0.20022216
7.0,0.0,3.712230215827338,72.00719424460432,139,10001,False,350068,5630,35,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-46-44,1584190004,163.4506332874298,4628.179796457291,23505,diufpc29,134.21.215.107,4628.179796457291,350068,35,0,11ca2728,0,4.334087326495094,0.5321531909652857,2.765541268418238,0.020000000000000018,0.020000000000000018,696,2730400,350068,46.011,8.994,13.646,0.005,2344.963,32.0,96.98061224489794,19.602551020408164,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14903061224489797,0.21110974257913537,1.76800003828248e-05,1.3929904,0.21750034
9.0,0.0,3.5214285714285714,71.57142857142857,140,10000,False,360068,5770,36,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-49-29,1584190169,165.0581820011139,4793.2379784584045,23505,diufpc29,134.21.215.107,4793.2379784584045,360068,36,0,11ca2728,0,4.35756556475371,0.5345567704973935,2.7928181165918815,0.020000000000000018,0.020000000000000018,716,2808608,360068,47.571,13.079,17.28,0.006,1851.866,32.0,97.09340101522844,19.420812182741116,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.15010152284263958,0.2111097425791354,1.76800003828248e-05,1.3280644,0.20074591
7.0,0.0,3.6083916083916083,69.95804195804196,143,10000,False,370068,5913,37,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-52-13,1584190333,163.80083990097046,4957.038818359375,23505,diufpc29,134.21.215.107,4957.038818359375,370068,37,0,11ca2728,0,4.375669710052551,0.5368564791112341,2.8192659269786966,0.020000000000000018,0.020000000000000018,736,2886752,370068,51.47,11.382,22.204,0.006,1441.212,32.0,97.11641025641026,19.41230769230769,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14676923076923076,0.21110974257913537,1.76800003828248e-05,1.3665036,0.21729136
8.0,0.0,3.625,69.14583333333333,144,10001,False,380069,6057,38,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-54-56,1584190496,163.07031273841858,5120.109131097794,23505,diufpc29,134.21.215.107,5120.109131097794,380069,38,0,11ca2728,0,4.394464160606554,0.5390654191783816,2.842709523302328,0.020000000000000018,0.020000000000000018,756,2965216,380069,32.56,13.093,11.504,0.004,2781.692,32.0,96.80820512820512,19.41282051282051,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14512820512820512,0.21110974257913537,1.76800003828248e-05,1.302454,0.19724959
8.0,0.0,3.4895104895104896,69.97202797202797,143,10002,False,390071,6200,39,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_13-57-36,1584190656,160.0712070465088,5280.180338144302,23505,diufpc29,134.21.215.107,5280.180338144302,390071,39,0,11ca2728,0,4.410667286189344,0.5410725803151539,2.860669267641338,0.020000000000000018,0.020000000000000018,776,3043648,390071,35.235,7.328,12.134,0.004,2637.264,32.0,96.48020833333334,19.373437499999998,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.14479166666666668,0.21110974257913537,1.76800003828248e-05,1.1818413,0.18368472
8.0,0.0,3.9375,69.77777777777777,144,10000,False,400071,6344,40,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_14-00-18,1584190818,161.4897677898407,5441.670105934143,23505,diufpc29,134.21.215.107,5441.670105934143,400071,40,0,11ca2728,0,4.425806603207928,0.5423586176222863,2.8819470654977293,0.020000000000000018,0.020000000000000018,795,3121920,400071,39.013,8.047,12.441,0.004,2572.103,32.0,96.30257731958761,19.442268041237114,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.1557216494845361,0.21110974257913537,1.76800003828248e-05,1.2920141,0.19433638
7.0,0.0,3.645390070921986,70.67375886524823,141,10001,False,410072,6485,41,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_14-03-00,1584190980,162.4457483291626,5604.115854263306,23505,diufpc29,134.21.215.107,5604.115854263306,410072,41,0,11ca2728,0,4.440223838472307,0.5450274858048775,2.9010537819091238,0.020000000000000018,0.020000000000000018,815,3200192,410072,35.845,8.666,16.701,0.004,1916.071,32.0,96.3257731958763,19.480927835051546,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.1404639175257732,0.21110974257913537,1.76800003828248e-05,1.3556999,0.2050328
9.0,0.0,3.972027972027972,69.9020979020979,143,10000,False,420072,6628,42,e9d0f02f90e04e15a972c9bf485b8e16,2020-03-14_14-05-41,1584191141,160.90745639801025,5765.023310661316,23505,diufpc29,134.21.215.107,5765.023310661316,420072,42,0,11ca2728,0,4.454424711599065,0.5467067638284577,2.918154590080066,0.020000000000000018,0.020000000000000018,835,3278720,420072,34.993,17.741,12.351,0.004,2590.891,32.0,96.43264248704664,19.436269430051812,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.1527461139896373,0.2111097425791354,1.76800003828248e-05,1.4278011,0.21419302
