episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss
5.0,0.0,2.35,71.38571428571429,140,10002,False,110014,2208,11,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-10-04,1584184204,133.32787084579468,1407.7338602542877,23509,diufpc29,134.21.215.107,1407.7338602542877,110014,11,0,0f119e68,0,4.043719370603653,0.5493878269367188,2.2818467646030527,0.020000000000000018,0.020000000000000018,218,851328,110014,34.203,9.324,12.975,0.007,2466.345,32.0,81.38363636363636,17.190303030303028,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1526666666666667,0.16639980293139556,2.499999936844688e-05,1.0307649,0.14434439
5.0,0.0,2.591549295774648,70.53521126760563,142,10000,False,120014,2350,12,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-12-18,1584184338,133.67972922325134,1541.413589477539,23509,diufpc29,134.21.215.107,1541.413589477539,120014,12,0,0f119e68,0,4.05351923216436,0.5480691654752203,2.289324110382949,0.020000000000000018,0.020000000000000018,238,929408,120014,38.442,10.473,12.546,0.005,2550.538,32.0,81.33012048192771,17.162650602409638,0.0,0.014167795983737836,0.0,0.014164305949008495,0.0,0.014164305949008495,0.1489156626506024,0.16639980293139556,2.499999936844688e-05,1.2080076,0.17128022
6.0,0.0,2.696551724137931,68.8896551724138,145,10001,False,130015,2495,13,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-14-34,1584184474,135.77829670906067,1677.1918861865997,23509,diufpc29,134.21.215.107,1677.1918861865997,130015,13,0,0f119e68,0,4.069818951349568,0.547124785009144,2.299471286717379,0.020000000000000018,0.020000000000000018,258,1007584,130015,33.564,9.846,13.793,0.005,2319.963,32.0,81.80297619047619,17.157142857142855,0.0,0.014167795983737836,0.0,0.0141643059490085,0.0,0.0141643059490085,0.14916666666666664,0.16639980293139556,2.499999936844688e-05,1.2122369,0.167227
5.0,0.0,2.9305555555555554,69.42361111111111,144,10001,False,140016,2639,14,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-16-49,1584184609,134.9264359474182,1812.118322134018,23509,diufpc29,134.21.215.107,1812.118322134018,140016,14,0,0f119e68,0,4.081610168257606,0.5461365184585055,2.306528851536747,0.020000000000000018,0.020000000000000018,278,1085984,140016,31.924,13.93,13.602,0.005,2352.534,32.0,81.38383233532936,17.183233532934132,0.0,0.014167795983737835,0.0,0.014164305949008495,0.0,0.014164305949008495,0.14862275449101797,0.16639980293139556,2.499999936844688e-05,1.1696053,0.1593846
7.0,0.0,3.090909090909091,69.9090909090909,143,10001,False,150017,2782,15,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-19-04,1584184744,135.42972779273987,1947.5480499267578,23509,diufpc29,134.21.215.107,1947.5480499267578,150017,15,0,0f119e68,0,4.090077303918967,0.545626433712956,2.3136449976923683,0.020000000000000018,0.020000000000000018,298,1164224,150017,35.046,8.287,12.33,0.006,2595.219,32.0,81.58562874251497,17.21197604790419,0.0,0.014167795983737835,0.0,0.014164305949008495,0.0,0.014164305949008495,0.1470059880239521,0.16639980293139556,2.499999936844688e-05,1.199676,0.15254176
7.0,0.0,3.1338028169014085,70.40140845070422,142,10001,False,160018,2924,16,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-21-19,1584184879,134.649968624115,2082.198018550873,23509,diufpc29,134.21.215.107,2082.198018550873,160018,16,0,0f119e68,0,4.0952854660322515,0.5459311833536425,2.317765702147748,0.020000000000000018,0.020000000000000018,318,1242496,160018,27.424,8.958,17.34,0.007,1845.496,32.0,81.09461077844313,17.022155688622753,0.0,0.014167795983737835,0.0,0.014164305949008495,0.0,0.014164305949008495,0.15131736526946105,0.16639980293139556,2.499999936844688e-05,1.2435715,0.14534032
6.0,0.0,2.99290780141844,71.21985815602837,141,10002,False,170020,3065,17,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-23-34,1584185014,135.0574882030487,2217.2555067539215,23509,diufpc29,134.21.215.107,2217.2555067539215,170020,17,0,0f119e68,0,4.099782655330309,0.5461494597200448,2.3238248700664355,0.020000000000000018,0.020000000000000018,338,1320320,170020,35.16,13.581,13.906,0.005,2301.192,32.0,81.88562874251497,17.061676646706584,0.0,0.014167795983737835,0.0,0.014164305949008495,0.0,0.014164305949008495,0.1494011976047904,0.16639980293139556,2.499999936844688e-05,1.0449953,0.085832015
5.0,0.0,3.1285714285714286,71.14285714285714,140,10000,False,180020,3205,18,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-25-50,1584185150,135.56513166427612,2352.8206384181976,23509,diufpc29,134.21.215.107,2352.8206384181976,180020,18,0,0f119e68,0,4.10574227631084,0.5473539280222877,2.3284770248042506,0.020000000000000018,0.020000000000000018,358,1398592,180020,32.844,9.434,13.631,0.005,2347.568,32.0,81.29047619047618,17.066666666666666,0.0,0.014167795983737836,0.0,0.0141643059490085,0.0,0.0141643059490085,0.14773809523809525,0.16639980293139556,2.499999936844688e-05,1.1586993,0.093408294
6.0,0.0,3.120567375886525,71.16312056737588,141,10002,False,190022,3346,19,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-28-05,1584185285,135.01120495796204,2487.8318433761597,23509,diufpc29,134.21.215.107,2487.8318433761597,190022,19,0,0f119e68,0,4.110184308824204,0.5496454541516301,2.3326143364721976,0.020000000000000018,0.020000000000000018,378,1476960,190022,35.526,9.948,11.572,0.005,2765.209,32.0,80.79700598802394,17.00538922155689,0.0,0.014167795983737835,0.0,0.014164305949008495,0.0,0.014164305949008495,0.15005988023952094,0.16639980293139556,2.499999936844688e-05,1.1669121,0.110861704
6.0,0.0,3.1773049645390072,70.78014184397163,141,10000,False,200022,3487,20,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-30-23,1584185423,138.04784440994263,2625.8796877861023,23509,diufpc29,134.21.215.107,2625.8796877861023,200022,20,0,0f119e68,0,4.1196381766951555,0.5500621732147843,2.3390650552536782,0.020000000000000018,0.020000000000000018,398,1555104,200022,27.245,10.029,17.146,0.007,1866.341,32.0,82.77588235294118,17.68647058823529,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.1663529411764706,0.18229570433913192,2.499999936844688e-05,1.0443822,0.11177684
6.0,0.0,3.104895104895105,70.13986013986013,143,10002,False,210024,3630,21,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-32-44,1584185564,140.9719696044922,2766.8516573905945,23509,diufpc29,134.21.215.107,2766.8516573905945,210024,21,0,0f119e68,0,4.129554373900092,0.5511372568021262,2.349298308240617,0.020000000000000018,0.020000000000000018,417,1633440,210024,31.753,9.797,12.739,0.005,2511.949,32.0,83.45229885057472,18.84655172413793,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20965517241379308,0.21110974257913537,2.499999936844688e-05,1.1424817,0.118332595
8.0,0.0,3.292517006802721,68.16326530612245,147,10004,False,220028,3777,22,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-35-04,1584185704,140.51279997825623,2907.3644573688507,23509,diufpc29,134.21.215.107,2907.3644573688507,220028,22,0,0f119e68,0,4.1397724673368685,0.5517973845749832,2.3567417930159342,0.020000000000000018,0.020000000000000018,437,1711648,220028,30.534,8.919,11.658,0.005,2744.789,32.0,83.26531791907514,19.032369942196528,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20479768786127167,0.21110974257913534,2.499999936844688e-05,1.091221,0.10026161
6.0,0.0,3.136986301369863,68.07534246575342,146,10003,False,230031,3923,23,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-37-24,1584185844,139.85005974769592,3047.2145171165466,23509,diufpc29,134.21.215.107,3047.2145171165466,230031,23,0,0f119e68,0,4.14625747177864,0.5531081846118074,2.36148011291346,0.020000000000000018,0.020000000000000018,457,1789920,230031,30.082,9.901,13.458,0.005,2377.702,32.0,82.88604651162791,19.009302325581395,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.20645348837209304,0.21110974257913537,2.499999936844688e-05,1.3071852,0.081834756
6.0,0.0,3.0211267605633805,70.80281690140845,142,10002,False,240033,4065,24,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-39-45,1584185985,140.78965425491333,3188.00417137146,23509,diufpc29,134.21.215.107,3188.00417137146,240033,24,0,0f119e68,0,4.153552372585506,0.5537860595761354,2.3676519929048365,0.020000000000000018,0.020000000000000018,477,1868384,240033,31.774,10.134,13.767,0.005,2324.475,32.0,83.35804597701149,19.00689655172414,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20712643678160922,0.21110974257913537,2.499999936844688e-05,1.4329013,0.09064965
7.0,0.0,3.0774647887323945,70.2605633802817,142,10001,False,250034,4207,25,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-42-05,1584186125,140.59553241729736,3328.5997037887573,23509,diufpc29,134.21.215.107,3328.5997037887573,250034,25,0,0f119e68,0,4.159564633192052,0.5538456889217755,2.3739052272346224,0.020000000000000018,0.020000000000000018,497,1946624,250034,31.231,8.567,12.669,0.006,2525.9,32.0,83.66416184971096,19.083815028901736,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20710982658959537,0.21110974257913534,2.499999936844688e-05,1.4127052,0.083343275
8.0,0.0,3.0952380952380953,67.89115646258503,147,10000,False,260034,4354,26,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-44-25,1584186265,139.7045247554779,3468.3042285442352,23509,diufpc29,134.21.215.107,3468.3042285442352,260034,26,0,0f119e68,0,4.164074801451748,0.554135021789202,2.3765366473085088,0.020000000000000018,0.020000000000000018,517,2025152,260034,31.822,11.328,14.543,0.01,2200.388,32.0,83.43872832369944,19.166473988439307,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20815028901734106,0.21110974257913534,2.499999936844688e-05,1.3381224,0.08508839
6.0,0.0,3.097902097902098,70.18181818181819,143,10000,False,270034,4497,27,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-46-45,1584186405,139.3754825592041,3607.6797111034393,23509,diufpc29,134.21.215.107,3607.6797111034393,270034,27,0,0f119e68,0,4.169326240022465,0.5538091376379801,2.3831706628046563,0.020000000000000018,0.020000000000000018,537,2103616,270034,37.606,10.086,14.059,0.005,2276.1,32.0,83.55465116279069,19.161627906976744,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.20936046511627907,0.21110974257913537,2.499999936844688e-05,1.2745063,0.078941435
5.0,0.0,2.9859154929577465,70.25352112676056,142,10000,False,280034,4639,28,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-49-04,1584186544,139.07925176620483,3746.758962869644,23509,diufpc29,134.21.215.107,3746.758962869644,280034,28,0,0f119e68,0,4.1739501050594745,0.5533047780983177,2.388002944510764,0.020000000000000018,0.020000000000000018,557,2182112,280034,29.818,9.408,13.374,0.005,2392.682,32.0,83.4157894736842,19.16842105263158,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.20836257309941517,0.21110974257913537,2.499999936844688e-05,1.1875428,0.082066
6.0,0.0,2.979020979020979,69.94405594405595,143,10002,False,290036,4782,29,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-51-23,1584186683,138.79816937446594,3885.55713224411,23509,diufpc29,134.21.215.107,3885.55713224411,290036,29,0,0f119e68,0,4.177634067624835,0.5531605301750331,2.3914466018003364,0.020000000000000018,0.020000000000000018,577,2260416,290036,25.967,8.396,12.225,0.005,2617.483,32.0,83.03742690058478,18.99824561403509,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.20760233918128654,0.21110974257913537,2.499999936844688e-05,1.2192318,0.083652556
6.0,0.0,3.078014184397163,71.09219858156028,141,10000,False,300036,4923,30,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-53-42,1584186822,139.09330582618713,4024.6504380702972,23509,diufpc29,134.21.215.107,4024.6504380702972,300036,30,0,0f119e68,0,4.183534997540335,0.5528786582575531,2.3922290099237684,0.020000000000000018,0.020000000000000018,597,2338624,300036,28.518,8.864,12.765,0.006,2506.882,32.0,83.42151162790698,19.171511627906977,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.20813953488372092,0.21110974257913537,2.499999936844688e-05,1.2278864,0.084396765
9.0,0.0,3.197278911564626,68.17006802721089,147,10001,False,310037,5070,31,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-56-01,1584186961,139.27014327049255,4163.92058134079,23509,diufpc29,134.21.215.107,4163.92058134079,310037,31,0,0f119e68,0,4.185853285644627,0.5527168568000046,2.3948170175748946,0.020000000000000018,0.020000000000000018,616,2416960,310037,29.579,9.005,15.849,0.007,2019.022,32.0,83.26104651162791,18.83779069767442,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.20738372093023258,0.21110974257913537,2.499999936844688e-05,1.1645062,0.14930616
7.0,0.0,3.3076923076923075,69.75524475524476,143,10003,False,320040,5213,32,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_12-58-22,1584187102,140.55926394462585,4304.479845285416,23509,diufpc29,134.21.215.107,4304.479845285416,320040,32,0,0f119e68,0,4.190420353068906,0.5520173292952311,2.400458162981203,0.020000000000000018,0.020000000000000018,636,2495264,320040,39.997,10.109,13.437,0.008,2381.474,32.0,83.6907514450867,18.87398843930636,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20502890173410404,0.21110974257913534,2.499999936844688e-05,1.2504969,0.12660536
7.0,0.0,3.0884353741496597,68.16326530612245,147,10000,False,330040,5360,33,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-00-41,1584187241,139.04541206359863,4443.525257349014,23509,diufpc29,134.21.215.107,4443.525257349014,330040,33,0,0f119e68,0,4.194340793308969,0.5519766880141318,2.4030588113870524,0.020000000000000018,0.020000000000000018,656,2573568,330040,35.048,9.863,12.252,0.005,2611.86,32.0,83.22500000000001,18.768023255813954,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.2088953488372093,0.21110974257913537,2.499999936844688e-05,1.2746046,0.12617129
6.0,0.0,2.986111111111111,69.34027777777777,144,10001,False,340041,5504,34,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-03-00,1584187380,139.22145533561707,4582.746712684631,23509,diufpc29,134.21.215.107,4582.746712684631,340041,34,0,0f119e68,0,4.197947162743216,0.5520126315457089,2.4038569276454047,0.020000000000000018,0.020000000000000018,676,2651872,340041,33.433,11.097,12.215,0.006,2619.659,32.0,83.23837209302326,18.866860465116282,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.2075,0.21110974257913537,2.499999936844688e-05,1.4451926,0.14827083
6.0,0.0,3.091549295774648,70.15492957746478,142,10002,False,350043,5646,35,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-05-19,1584187519,138.58372616767883,4721.33043885231,23509,diufpc29,134.21.215.107,4721.33043885231,350043,35,0,0f119e68,0,4.201565950047004,0.5516500799707412,2.4056043125682827,0.020000000000000018,0.020000000000000018,696,2730304,350043,31.249,8.397,13.192,0.005,2425.724,32.0,82.86608187134503,18.735672514619885,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.20888888888888887,0.21110974257913537,2.499999936844688e-05,1.2121376,0.123158514
7.0,0.0,3.1875,69.46527777777777,144,10003,False,360046,5790,36,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-07-37,1584187657,138.85680079460144,4860.187239646912,23509,diufpc29,134.21.215.107,4860.187239646912,360046,36,0,0f119e68,0,4.202760474712647,0.5515558271668981,2.4076727856663993,0.020000000000000018,0.020000000000000018,716,2808576,360046,26.627,15.059,13.684,0.006,2338.553,32.0,82.98372093023256,18.77732558139535,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.2047674418604651,0.21110974257913537,2.499999936844688e-05,1.2309867,0.123088785
6.0,0.0,3.1468531468531467,70.05594405594405,143,10002,False,370048,5933,37,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-09-57,1584187797,139.2514522075653,4999.438691854477,23509,diufpc29,134.21.215.107,4999.438691854477,370048,37,0,0f119e68,0,4.206206693715575,0.5516587664129471,2.409424915990787,0.020000000000000018,0.020000000000000018,736,2886944,370048,29.499,14.725,15.338,0.005,2086.268,32.0,83.00877192982456,18.752631578947366,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.2085380116959064,0.21110974257913537,2.499999936844688e-05,1.3780107,0.13337542
6.0,0.0,3.219858156028369,71.01418439716312,141,10001,False,380049,6074,38,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-12-16,1584187936,138.78579425811768,5138.224486112595,23509,diufpc29,134.21.215.107,5138.224486112595,380049,38,0,0f119e68,0,4.209487495219911,0.5516250345558155,2.4103773961918096,0.020000000000000018,0.020000000000000018,756,2965152,380049,29.961,13.27,14.452,0.005,2214.291,32.0,83.01520467836258,18.82923976608187,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.21081871345029238,0.21110974257913537,2.499999936844688e-05,1.5415955,0.15321892
6.0,0.0,2.971223021582734,71.84892086330935,139,10003,False,390052,6213,39,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-14-35,1584188075,139.60767793655396,5277.832164049149,23509,diufpc29,134.21.215.107,5277.832164049149,390052,39,0,0f119e68,0,4.213448940056035,0.5514637822506526,2.4121512953646382,0.020000000000000018,0.020000000000000018,776,3043360,390052,33.818,9.683,13.161,0.006,2431.379,32.0,83.37441860465115,18.84127906976744,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.20348837209302326,0.21110974257913537,2.499999936844688e-05,1.3223314,0.1315344
7.0,0.0,3.397163120567376,70.95744680851064,141,10001,False,400053,6354,40,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-16-56,1584188216,141.14021515846252,5418.972379207611,23509,diufpc29,134.21.215.107,5418.972379207611,400053,40,0,0f119e68,0,4.216249952709453,0.5518435542710173,2.414864016528828,0.020000000000000018,0.020000000000000018,796,3121856,400053,30.19,11.041,16.419,0.007,1948.935,32.0,84.05,19.055747126436785,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20373563218390806,0.21110974257913537,2.499999936844688e-05,1.4099278,0.14643797
6.0,0.0,3.1843971631205674,71.19858156028369,141,10003,False,410056,6495,41,d08d34307bce4b98a4e81fb3a336bf4c,2020-03-14_13-19-15,1584188355,138.96214151382446,5557.934520721436,23509,diufpc29,134.21.215.107,5557.934520721436,410056,41,0,0f119e68,0,4.218305321267215,0.5517589594162784,2.416892976858078,0.020000000000000018,0.020000000000000018,815,3200192,410056,34.65,9.076,13.752,0.005,2326.949,32.0,82.98895348837209,18.79127906976744,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.2093604651162791,0.21110974257913537,2.499999936844688e-05,1.2881883,0.14181513
