episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
6.0,0.0,3.152941176470588,68.00392156862745,510,103030,False,1998744,14147,21,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-02-42,1585080162,35.37752032279968,1033.2570040225983,1517,ray-apex-gpu-head-46595829,10.128.15.222,1033.2570040225983,1998744,21,24,eb394412,0,41.420057583738846,14.959892312625854,5.754525152225611,0.0,0.4,9,4770304,1998744,0.0,0.0,4343,7327,77.16382978723405,58.212765957446805,0.20829787234042554,0.02491040992920198,1100736,0.2,0.447213595499958,"[0.0, 0.0, 0.0, 1.0, 2.0]",39.458,129.004,94.925,506609,1190400,1395596676,500000
6.0,0.0,3.172064777327935,70.37854251012146,494,100580,False,2099324,14641,22,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-03-18,1585080198,35.55680274963379,1068.813806772232,1517,ray-apex-gpu-head-46595829,10.128.15.222,1068.813806772232,2099324,22,24,eb394412,0,41.401698961543346,14.898737177739116,5.75389381077444,0.0,0.4,10,5004800,2099324,4419.326,16927.892,4569,7327,77.16170212765958,58.838297872340426,0.18127659574468083,0.02491040992920198,1101193,0.44,0.6681317235396026,"[0.0, 0.0, 0.0, 1.0, 3.0]",45.168,127.118,89.478,536654,1248768,1395596676,500000
8.0,0.0,3.174897119341564,69.65637860082305,486,100199,False,2199523,15127,23,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-03-53,1585080233,35.27001738548279,1104.0838241577148,1517,ray-apex-gpu-head-46595829,10.128.15.222,1104.0838241577148,2199523,23,24,eb394412,0,41.394843704101966,14.83642929877395,5.753065704673206,0.0,0.4,10,5239808,2199523,0.0,0.0,4793,7327,77.06595744680851,59.034042553191476,0.1827659574468085,0.02491040992920198,1101652,0.3,0.5385164807134504,"[0.0, 0.0, 0.0, 1.0, 2.0]",39.971,128.916,93.186,557910,1308672,1395596676,500000
6.0,0.0,3.3583815028901736,68.28131021194605,519,103834,False,2303357,15646,24,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-04-29,1585080269,35.671563148498535,1139.7553873062134,1517,ray-apex-gpu-head-46595829,10.128.15.222,1139.7553873062134,2303357,24,24,eb394412,0,41.38450020506576,14.781905318731443,5.749634151789348,0.0,0.4,10,5473792,2303357,9904.051,6881.983,5027,7327,77.52127659574467,59.07872340425529,0.19234042553191488,0.02491040992920198,1102109,0.18,0.38418745424597095,"[0.0, 0.0, 0.0, 1.0, 1.0]",36.921,136.14,103.156,587567,1367040,1395596676,500000
6.0,0.0,3.4653846153846155,66.94423076923077,520,102988,False,2406345,16166,25,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-05-04,1585080304,35.48568415641785,1175.2410714626312,1517,ray-apex-gpu-head-46595829,10.128.15.222,1175.2410714626312,2406345,25,24,eb394412,0,41.36504869272913,14.758109961540583,5.752235305070857,0.0,0.4,11,5706240,2406345,10102.542,3677.57,5260,7327,77.31914893617021,59.1191489361702,0.2227659574468085,0.02491040992920198,1102565,0.24,0.47159304490206383,"[0.0, 0.0, 0.0, 1.0, 2.0]",38.067,132.668,96.109,612023,1425920,1395596676,500000
7.0,0.0,3.6660039761431413,68.14512922465208,503,101359,False,2507704,16669,26,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-05-40,1585080340,35.28536796569824,1210.5264394283295,1517,ray-apex-gpu-head-46595829,10.128.15.222,1210.5264394283295,2507704,26,24,eb394412,0,41.34225753683931,14.699606278623756,5.746040960287197,0.0,0.4,11,5940224,2507704,7534.606,7703.88,5486,7327,77.16170212765958,59.17659574468084,0.19829787234042554,0.02491040992920198,1103020,0.4,0.565685424949238,"[0.0, 0.0, 0.0, 1.0, 2.0]",41.963,133.336,97.325,630875,1486336,1395596676,500000
7.0,0.0,3.673076923076923,67.35961538461538,520,103831,False,2611535,17189,27,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-06-15,1585080375,35.756449460983276,1246.2828888893127,1517,ray-apex-gpu-head-46595829,10.128.15.222,1246.2828888893127,2611535,27,24,eb394412,0,41.32788471259117,14.640024585176636,5.74213866424185,0.0,0.4,12,6171648,2611535,0.0,0.0,5714,7327,77.44893617021276,59.268085106383005,0.20829787234042552,0.02491040992920198,1103472,0.24,0.47159304490206383,"[0.0, 0.0, 0.0, 1.0, 2.0]",41.31,124.718,97.92,657334,1544192,1395596676,500000
6.0,0.0,3.687022900763359,66.35496183206106,524,101768,False,2713303,17713,28,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-06-51,1585080411,35.450374364852905,1281.7332632541656,1517,ray-apex-gpu-head-46595829,10.128.15.222,1281.7332632541656,2713303,28,24,eb394412,0,41.311330421746796,14.603062038499106,5.741299875455933,0.0,0.4,12,6401536,2713303,10097.106,4308.098,5942,7327,76.87659574468084,59.34255319148938,0.18595744680851065,0.02491040992920198,1103921,0.16,0.36660605559646714,"[0.0, 0.0, 0.0, 1.0, 1.0]",44.665,135.398,102.796,679758,1602048,1395596676,500000
6.0,0.0,3.75249500998004,68.59281437125749,501,101395,False,2814698,18214,29,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-07-27,1585080447,36.024099588394165,1317.7573628425598,1517,ray-apex-gpu-head-46595829,10.128.15.222,1317.7573628425598,2814698,29,24,eb394412,0,41.33128789589937,14.573362839620467,5.745037877078348,0.0,0.4,13,6630400,2814698,4986.526,0.0,6171,7327,76.29166666666667,59.45416666666667,0.20062499999999997,0.02491040992920199,1104370,0.22,0.41424630354415964,"[0.0, 0.0, 0.0, 1.0, 1.0]",36.421,122.666,95.985,711837,1658368,1395596676,500000
6.0,0.0,3.6903846153846156,67.69807692307693,520,101785,False,2916483,18734,30,ee4a5c2d8cec4721b209bc068ffca885,2020-03-24_20-08-03,1585080483,35.62763714790344,1353.3849999904633,1517,ray-apex-gpu-head-46595829,10.128.15.222,1353.3849999904633,2916483,30,24,eb394412,0,41.30218888472628,14.532496263557874,5.744699222046618,0.0,0.4,13,6862848,2916483,0.0,0.0,6402,7327,77.33617021276595,59.51276595744682,0.18340425531914895,0.02491040992920198,1104822,0.24,0.47159304490206383,"[0.0, 0.0, 0.0, 1.0, 2.0]",40.241,132.145,93.994,733883,1718272,1395596676,500000
