episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss
7.0,0.0,2.73972602739726,68.4041095890411,146,10003,False,150037,3007,15,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-33-36,1580992416,128.7694833278656,1890.4324202537537,28686,diufpc29,134.21.215.107,1890.4324202537537,150037,15,0,7912ee8e,2_turn_stacking=6,2.9983011750363064,0.5447492224414348,1.5141189135302933,0.020000000000000018,0.020000000000000018,298,1162048,150037,21.905,12.495,14.076,0.007,2273.397,32.0,49.208749999999995,78.155,0.5481874999999999,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5329375000000001,0.4108880403990639,2.499999936844688e-05,1.2086949,0.11834478
7.0,0.0,2.9517241379310346,69.3103448275862,145,10002,False,160039,3152,16,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-35-44,1580992544,128.48925757408142,2018.921677827835,28686,diufpc29,134.21.215.107,2018.921677827835,160039,16,0,7912ee8e,2_turn_stacking=6,3.0044372491592295,0.5448693350729978,1.5153245918812273,0.020000000000000018,0.020000000000000018,318,1240160,160039,23.567,11.694,13.56,0.005,2359.914,32.0,49.065000000000005,78.110625,0.505625,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5315000000000001,0.4108880403990639,2.499999936844688e-05,0.99076396,0.100551955
6.0,0.0,2.9517241379310346,68.73793103448276,145,10003,False,170042,3297,17,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-37-53,1580992673,128.64288759231567,2147.5645654201508,28686,diufpc29,134.21.215.107,2147.5645654201508,170042,17,0,7912ee8e,2_turn_stacking=6,3.009171266502956,0.5455355342329596,1.51771758672565,0.020000000000000018,0.020000000000000018,338,1318240,170042,22.383,12.886,12.869,0.009,2486.683,32.0,49.274375,78.0625,0.561875,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5306875000000001,0.4108880403990639,2.499999936844688e-05,1.2668359,0.12262827
7.0,0.0,2.861111111111111,69.3125,144,10001,False,180043,3441,18,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-40-02,1580992802,129.01082491874695,2276.5753903388977,28686,diufpc29,134.21.215.107,2276.5753903388977,180043,18,0,7912ee8e,2_turn_stacking=6,3.0134853862801494,0.546657349250039,1.5193685378019384,0.020000000000000018,0.020000000000000018,358,1396448,180043,22.764,13.278,16.635,0.006,1923.612,32.0,49.198136645962734,78.12608695652176,0.5472049689440993,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5308074534161491,0.41088804039906396,2.499999936844688e-05,1.1949925,0.11963403
6.0,0.0,2.9444444444444446,69.58333333333333,144,10000,False,190043,3585,19,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-42-11,1580992931,128.89125967025757,2405.4666500091553,28686,diufpc29,134.21.215.107,2405.4666500091553,190043,19,0,7912ee8e,2_turn_stacking=6,3.0174912980185082,0.5468643607307025,1.5206402511446941,0.020000000000000018,0.020000000000000018,378,1474592,190043,25.499,20.275,15.798,0.005,2025.57,32.0,49.00625,78.19000000000001,0.5659375,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5305625,0.4108880403990639,2.499999936844688e-05,1.1921923,0.09989457
6.0,0.0,3.1319444444444446,69.54861111111111,144,10003,False,200046,3729,20,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-44-21,1580993061,129.98976254463196,2535.4564125537872,28686,diufpc29,134.21.215.107,2535.4564125537872,200046,20,0,7912ee8e,2_turn_stacking=6,3.0208463997758646,0.5470144507349267,1.5222631743835586,0.020000000000000018,0.020000000000000018,398,1552864,200046,24.958,12.668,18.705,0.006,1710.752,32.0,49.20248447204969,78.14161490683232,0.5685714285714285,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5309316770186335,0.41088804039906396,2.499999936844688e-05,1.2131118,0.092528425
6.0,0.0,2.7260273972602738,68.24657534246575,146,10000,False,210046,3875,21,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-46-30,1580993190,128.90264439582825,2664.3590569496155,28686,diufpc29,134.21.215.107,2664.3590569496155,210046,21,0,7912ee8e,2_turn_stacking=6,3.0244485709361304,0.5474654892120325,1.5242215322046386,0.020000000000000018,0.020000000000000018,417,1630816,210046,22.695,12.629,14.434,0.004,2217.005,32.0,48.97125,78.15625000000001,0.57325,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5353125000000001,0.4108880403990639,2.499999936844688e-05,1.1481042,0.090788595
5.0,0.0,3.0774647887323945,70.67605633802818,142,10000,False,220046,4017,22,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-48-38,1580993318,128.4903314113617,2792.849388360977,28686,diufpc29,134.21.215.107,2792.849388360977,220046,22,0,7912ee8e,2_turn_stacking=6,3.0265948827145888,0.5474045373612819,1.524996703333596,0.020000000000000018,0.020000000000000018,437,1708992,220046,21.893,16.426,14.788,0.005,2163.902,32.0,49.221875,78.11875,0.529625,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5304375,0.4108880403990639,2.499999936844688e-05,1.081497,0.085609466
6.0,0.0,2.73972602739726,68.47260273972603,146,10001,False,230047,4163,23,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-50-46,1580993446,128.03654170036316,2920.8859300613403,28686,diufpc29,134.21.215.107,2920.8859300613403,230047,23,0,7912ee8e,2_turn_stacking=6,3.028192256737113,0.5476879838601668,1.525204165431182,0.020000000000000018,0.020000000000000018,457,1787072,230047,26.396,13.423,13.133,0.004,2436.694,32.0,49.00817610062893,78.17484276729562,0.47314465408805023,0.9817666625600591,0.0,0.014164305949008494,0.0,0.014164305949008494,0.5341509433962265,0.41088804039906407,2.499999936844688e-05,1.2802355,0.10282084
6.0,0.0,2.97972972972973,67.47297297297297,148,10002,False,240049,4311,24,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-52-55,1580993575,128.67408967018127,3049.5600197315216,28686,diufpc29,134.21.215.107,3049.5600197315216,240049,24,0,7912ee8e,2_turn_stacking=6,3.031296167358839,0.5476597858107051,1.525260783640036,0.020000000000000018,0.020000000000000018,477,1865120,240049,28.524,12.93,14.197,0.005,2253.946,32.0,49.185,78.114375,0.5563750000000001,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.526,0.4108880403990639,2.499999936844688e-05,1.0999553,0.07352133
6.0,0.0,2.9864864864864864,67.64864864864865,148,10000,False,250049,4459,25,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-55-04,1580993704,128.96555471420288,3178.5255744457245,28686,diufpc29,134.21.215.107,3178.5255744457245,250049,25,0,7912ee8e,2_turn_stacking=6,3.032279051868165,0.5471225983422814,1.526785587736528,0.020000000000000018,0.020000000000000018,497,1943296,250049,22.122,17.517,14.203,0.005,2253.121,32.0,49.35875,78.14875000000002,0.54475,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.529625,0.4108880403990639,2.499999936844688e-05,1.2578154,0.0858035
6.0,0.0,3.1666666666666665,69.36805555555556,144,10001,False,260050,4603,26,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-57-13,1580993833,129.57181978225708,3308.0973942279816,28686,diufpc29,134.21.215.107,3308.0973942279816,260050,26,0,7912ee8e,2_turn_stacking=6,3.0361931995857527,0.5472829017028055,1.5283889930838515,0.020000000000000018,0.020000000000000018,517,2021536,260050,21.451,17.044,13.544,0.005,2362.664,32.0,48.92111801242236,78.29006211180125,0.4598136645962733,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5321118012422361,0.41088804039906396,2.499999936844688e-05,1.2395207,0.08226812
6.0,0.0,3.143835616438356,68.58904109589041,146,10002,False,270052,4749,27,ebf5796798204ac6baaf42953296e80d,2020-02-06_13-59-22,1580993962,128.91898131370544,3437.016375541687,28686,diufpc29,134.21.215.107,3437.016375541687,270052,27,0,7912ee8e,2_turn_stacking=6,3.0370349734937716,0.548229996519645,1.5298645442055556,0.020000000000000018,0.020000000000000018,537,2099744,270052,23.22,17.659,14.201,0.005,2253.42,32.0,49.280625,78.15187500000002,0.574125,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5295625,0.4108880403990639,2.499999936844688e-05,1.1290579,0.07388507
6.0,0.0,2.8378378378378377,67.83108108108108,148,10003,False,280055,4897,28,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-01-31,1580994091,128.55352210998535,3565.5698976516724,28686,diufpc29,134.21.215.107,3565.5698976516724,280055,28,0,7912ee8e,2_turn_stacking=6,3.038978370131006,0.5485669642345148,1.529835967310918,0.020000000000000018,0.020000000000000018,557,2177728,280055,22.469,12.64,13.215,0.004,2421.54,32.0,49.03710691823899,78.24716981132076,0.5612578616352202,0.9817666625600591,0.0,0.014164305949008494,0.0,0.014164305949008494,0.5366037735849057,0.41088804039906407,2.499999936844688e-05,1.1679807,0.07773417
5.0,0.0,2.834437086092715,65.86092715231788,151,10001,False,290056,5048,29,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-03-41,1580994221,130.16586780548096,3695.7357654571533,28686,diufpc29,134.21.215.107,3695.7357654571533,290056,29,0,7912ee8e,2_turn_stacking=6,3.0409550671740853,0.5483214578850142,1.5298264532806642,0.020000000000000018,0.020000000000000018,577,2255904,290056,21.832,18.321,14.489,0.005,2208.607,32.0,49.11543209876544,78.12592592592594,0.5862345679012345,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.530246913580247,0.41088804039906396,2.499999936844688e-05,1.2689102,0.090307906
6.0,0.0,3.0067114093959733,67.15436241610739,149,10002,False,300058,5197,30,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-05-51,1580994351,130.37084126472473,3826.106606721878,28686,diufpc29,134.21.215.107,3826.106606721878,300058,30,0,7912ee8e,2_turn_stacking=6,3.0430892652101513,0.548596319561222,1.5308709699547838,0.020000000000000018,0.020000000000000018,597,2334080,300058,27.153,13.884,14.966,0.005,2138.131,32.0,49.04259259259259,78.20246913580247,0.517962962962963,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5287654320987654,0.41088804039906396,2.499999936844688e-05,1.1079438,0.085224
6.0,0.0,2.9328859060402683,67.26845637583892,149,10003,False,310061,5346,31,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-08-02,1580994482,130.82633900642395,3956.932945728302,28686,diufpc29,134.21.215.107,3956.932945728302,310061,31,0,7912ee8e,2_turn_stacking=6,3.0438160366892295,0.5494695826803844,1.5322863180013413,0.020000000000000018,0.020000000000000018,616,2412160,310061,25.02,14.107,14.305,0.004,2236.958,32.0,49.17098765432099,78.24259259259259,0.6153703703703703,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5296913580246914,0.41088804039906396,2.499999936844688e-05,1.1052965,0.08253721
6.0,0.0,3.0205479452054793,68.46575342465754,146,10000,False,320061,5492,32,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-10-12,1580994612,130.10334038734436,4087.0362861156464,28686,diufpc29,134.21.215.107,4087.0362861156464,320061,32,0,7912ee8e,2_turn_stacking=6,3.0452720248838676,0.5493227468962604,1.534031449537039,0.020000000000000018,0.020000000000000018,636,2490272,320061,27.777,13.727,15.085,0.005,2121.372,32.0,48.165432098765436,76.80987654320988,0.33055555555555555,0.9593407830235885,0.0,0.013924812853252314,0.0,0.013924812853252314,0.528395061728395,0.41064854730330774,2.499999936844688e-05,1.0105653,0.072890334
6.0,0.0,3.02027027027027,67.76351351351352,148,10001,False,330062,5640,33,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-12-23,1580994743,130.5717363357544,4217.608022451401,28686,diufpc29,134.21.215.107,4217.608022451401,330062,33,0,7912ee8e,2_turn_stacking=6,3.0469372918649964,0.5494915778046653,1.5344530405227381,0.020000000000000018,0.020000000000000018,656,2568384,330062,21.82,12.052,13.758,0.004,2325.893,32.0,49.09814814814815,77.78518518518518,0.5762345679012345,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5343827160493827,0.41088804039906396,2.499999936844688e-05,0.9503343,0.07218954
7.0,0.0,3.0675675675675675,67.38513513513513,148,10001,False,340063,5788,34,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-14-34,1580994874,131.25861883163452,4348.866641283035,28686,diufpc29,134.21.215.107,4348.866641283035,340063,34,0,7912ee8e,2_turn_stacking=6,3.0489403190103856,0.5500899824050535,1.5349119884392688,0.020000000000000018,0.020000000000000018,676,2646528,340063,21.3,12.223,14.089,0.004,2271.32,32.0,49.18159509202454,77.99693251533742,0.5750306748466258,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5298159509202455,0.4108880403990639,2.499999936844688e-05,1.224354,0.09080047
8.0,0.0,2.8424657534246576,68.56849315068493,146,10003,False,350066,5934,35,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-16-45,1580995005,130.3281455039978,4479.194786787033,28686,diufpc29,134.21.215.107,4479.194786787033,350066,35,0,7912ee8e,2_turn_stacking=6,3.048975936182872,0.550326364704476,1.535111703354258,0.020000000000000018,0.020000000000000018,696,2724416,350066,23.448,12.157,14.618,0.004,2189.144,32.0,49.01481481481481,78.01666666666667,0.5482716049382715,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5343827160493827,0.41088804039906396,2.499999936844688e-05,1.263911,0.089770496
6.0,0.0,3.013986013986014,70.1118881118881,143,10002,False,360068,6077,36,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-18-55,1580995135,130.64402770996094,4609.838814496994,28686,diufpc29,134.21.215.107,4609.838814496994,360068,36,0,7912ee8e,2_turn_stacking=6,3.0499649666556485,0.5503076286189211,1.5349863056722404,0.020000000000000018,0.020000000000000018,716,2802560,360068,21.712,12.563,20.311,0.005,1575.531,32.0,49.228220858895696,78.04662576687117,0.568036809815951,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5295092024539877,0.4108880403990639,2.499999936844688e-05,1.1946497,0.085503235
6.0,0.0,2.826388888888889,69.11111111111111,144,10000,False,370068,6221,37,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-21-06,1580995266,130.7325370311737,4740.571351528168,28686,diufpc29,134.21.215.107,4740.571351528168,370068,37,0,7912ee8e,2_turn_stacking=6,3.0520366667340513,0.5499788831624929,1.535843044313909,0.020000000000000018,0.020000000000000018,736,2880672,370068,27.028,14.144,14.081,0.005,2272.62,32.0,48.919135802469135,78.08395061728396,0.5417283950617283,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5323456790123458,0.41088804039906396,2.499999936844688e-05,1.1352737,0.08903296
6.0,0.0,3.276595744680851,71.04964539007092,141,10002,False,380070,6362,38,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-23-17,1580995397,130.94273900985718,4871.514090538025,28686,diufpc29,134.21.215.107,4871.514090538025,380070,38,0,7912ee8e,2_turn_stacking=6,3.0533437206671166,0.5497158088395625,1.5359783488513266,0.020000000000000018,0.020000000000000018,756,2959040,380070,20.749,12.668,15.093,0.005,2120.182,32.0,49.24629629629629,78.12407407407407,0.6083950617283951,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5282098765432098,0.41088804039906396,2.499999936844688e-05,1.1289696,0.10659072
6.0,0.0,3.0214285714285714,71.36428571428571,140,10003,False,390073,6502,39,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-25-28,1580995528,131.07661032676697,5002.590700864792,28686,diufpc29,134.21.215.107,5002.590700864792,390073,39,0,7912ee8e,2_turn_stacking=6,3.0539255459527186,0.5499967717318693,1.5357016182209353,0.020000000000000018,0.020000000000000018,776,3037280,390073,23.943,18.199,16.052,0.005,1993.464,32.0,49.089570552147244,78.29509202453988,0.4480981595092024,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5319018404907976,0.4108880403990639,2.499999936844688e-05,1.096862,0.120413885
6.0,0.0,2.73972602739726,68.65753424657534,146,10000,False,400073,6648,40,ebf5796798204ac6baaf42953296e80d,2020-02-06_14-27-39,1580995659,131.31746435165405,5133.908165216446,28686,diufpc29,134.21.215.107,5133.908165216446,400073,40,0,7912ee8e,2_turn_stacking=6,3.055778121707009,0.5498551946831519,1.5366047453688958,0.020000000000000018,0.020000000000000018,795,3115488,400073,29.417,14.135,14.97,0.005,2137.599,32.0,49.25828220858896,78.29877300613498,0.6233742331288343,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5331901840490797,0.4108880403990639,2.499999936844688e-05,1.2723091,0.13866287
