episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/hand_inference_loss
0.0,0.0,0.0,18.720973782771537,534,10002,False,10002,534,1,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-04-19,1584129859,91.35052752494812,91.35052752494812,2285,carl-1070,192.168.0.3,91.35052752494812,10002,1,0,98097f49,3_aux_loss_formula=0.6,2.7520009429126455,0.4953926095194324,2.119365106361903,1.0,1.0,19,69760,10002,26.857,4.36,10.551,0.003,3032.895,32.0,92.6694214876033,35.58347107438017,0.33859504132231405,0.3031477461111405,2.499999936844688e-05,1.5183809,0.88223386,2.1765924,3.0394979
4.0,0.0,0.7557603686635944,45.986175115207374,217,10003,False,20005,751,2,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-06-00,1584129960,101.95548558235168,193.3060131072998,2285,carl-1070,192.168.0.3,193.3060131072998,20005,2,0,98097f49,3_aux_loss_formula=0.6,2.948320968271797,0.462115248840689,2.173175232194402,0.020000000000000018,0.020000000000000018,39,147712,20005,20.698,4.101,9.567,0.003,3344.715,32.0,93.21119402985074,35.939552238805966,0.33634328358208954,0.30331186600266297,2.499999936844688e-05,1.6080458,0.7218063,2.049545,2.934704
4.0,0.0,1.6,69.09655172413792,145,10003,False,30008,896,3,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-07-43,1584130063,102.49677443504333,295.80278754234314,2285,carl-1070,192.168.0.3,295.80278754234314,30008,3,0,98097f49,3_aux_loss_formula=0.6,3.020432540993206,0.4367151531111189,2.1932401149317085,0.020000000000000018,0.020000000000000018,59,226176,30008,26.972,4.66,10.793,0.003,2964.965,32.0,92.96296296296296,36.34148148148149,0.38725925925925925,0.3021512147929102,2.499999936844688e-05,1.5637432,0.7004256,1.7759523,2.49297
5.0,0.0,2.1933333333333334,66.31333333333333,150,10003,False,40011,1046,4,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-09-23,1584130163,100.10185623168945,395.9046437740326,2285,carl-1070,192.168.0.3,395.9046437740326,40011,4,0,98097f49,3_aux_loss_formula=0.6,3.044194137247208,0.4225633955591695,2.1839696378182376,0.020000000000000018,0.020000000000000018,79,304576,40011,23.316,4.747,10.812,0.003,2959.649,32.0,92.67862595419848,36.64122137404581,0.3808396946564885,0.302188872042408,2.499999936844688e-05,1.6705747,0.7085984,1.7888434,2.5090065
5.0,0.0,2.9857142857142858,71.96428571428571,140,10006,False,50017,1186,5,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-11-04,1584130264,101.36095523834229,497.2655990123749,2285,carl-1070,192.168.0.3,497.2655990123749,50017,5,0,98097f49,3_aux_loss_formula=0.6,3.0664797617437802,0.4141380196879124,2.179281133573713,0.020000000000000018,0.020000000000000018,99,382752,50017,24.721,7.108,11.673,0.003,2741.252,32.0,93.0827067669173,37.11353383458647,0.3625563909774436,0.30221098581841493,2.499999936844688e-05,1.4536519,0.6134926,1.6728383,2.3790686
6.0,0.0,3.315068493150685,68.08904109589041,146,10002,False,60019,1332,6,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-12-46,1584130366,101.01515555381775,598.2807545661926,2285,carl-1070,192.168.0.3,598.2807545661926,60019,6,0,98097f49,3_aux_loss_formula=0.6,3.0757598263022206,0.40868518174676716,2.1737193087315387,0.020000000000000018,0.020000000000000018,119,461088,60019,22.488,5.27,11.11,0.003,2880.264,32.0,92.91666666666667,37.41742424242425,0.3742424242424242,0.30211927057663873,2.499999936844688e-05,1.5385245,0.58322287,1.739287,2.5099964
5.0,0.0,3.1586206896551725,69.36551724137931,145,10002,False,70021,1477,7,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-14-28,1584130468,102.00413966178894,700.2848942279816,2285,carl-1070,192.168.0.3,700.2848942279816,70021,7,0,98097f49,3_aux_loss_formula=0.6,3.0824350195669865,0.4055564823171064,2.1801444097571356,0.020000000000000018,0.020000000000000018,139,538976,70021,28.122,5.68,14.031,0.003,2280.625,32.0,92.81865671641792,37.523880597014916,0.36932835820895527,0.3021532921886379,2.499999936844688e-05,1.4003443,0.47453347,1.5807432,2.3182163
6.0,0.0,3.095890410958904,68.36986301369863,146,10002,False,80023,1623,8,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-16-10,1584130570,102.15937757492065,802.4442718029022,2285,carl-1070,192.168.0.3,802.4442718029022,80023,8,0,98097f49,3_aux_loss_formula=0.6,3.086656715963838,0.40285989834117164,2.1793717724411152,0.020000000000000018,0.020000000000000018,159,617120,80023,23.802,6.032,11.636,0.003,2750.031,32.0,92.4954887218045,37.50375939849624,0.3241353383458646,0.3022295141500869,2.499999936844688e-05,1.0419601,0.33607015,1.5590138,2.3743095
5.0,0.0,3.213793103448276,68.67586206896551,145,10002,False,90025,1768,9,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-17-51,1584130671,101.64024114608765,904.0845129489899,2285,carl-1070,192.168.0.3,904.0845129489899,90025,9,0,98097f49,3_aux_loss_formula=0.6,3.0963100668979595,0.40116682621348765,2.177570442676221,0.020000000000000018,0.020000000000000018,179,695264,90025,25.495,4.735,12.348,0.01,2591.576,32.0,92.99323308270677,37.504511278195494,0.3486466165413534,0.30212853474247475,2.499999936844688e-05,1.101821,0.2972075,1.7228478,2.6732745
6.0,0.0,3.4507042253521125,70.83802816901408,142,10003,False,100028,1910,10,2ab037c509354300ba71c4614fcb9c5b,2020-03-13_21-19-36,1584130776,105.09222626686096,1009.1767392158508,2285,carl-1070,192.168.0.3,1009.1767392158508,100028,10,0,98097f49,3_aux_loss_formula=0.6,3.1105537737361613,0.40260992672530355,2.183474493061055,0.020000000000000018,0.020000000000000018,198,773504,100028,29.575,5.606,13.635,0.004,2346.886,32.0,93.22262773722628,37.667883211678834,0.3551824817518248,0.3025689545387502,2.499999936844688e-05,1.1998999,0.3139862,1.6566789,2.5518072
