episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/hand_inference_loss
13.0,0.0,4.9727891156462585,68.21088435374149,147,10002,False,6301039,93139,630,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-32-04,1581049924,94.1425518989563,59298.42927265167,28688,diufpc29,134.21.215.107,59298.42927265167,6301039,630,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8078804171945184,0.3365423526698289,1.8051610394532656,0.020000000000000018,0.020000000000000018,12536,49267712,6301039,22.902,5.772,11.582,0.006,2762.915,32.0,49.629838709677415,78.3782258064516,0.5716129032258065,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5402419354838709,0.41088804039906385,2.499999936844688e-05,1.4653798,0.08916937,3.3785222,3.3296552
12.0,0.0,5.503448275862069,68.7448275862069,145,10001,False,6311040,93284,631,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-33-39,1581050019,94.56750631332397,59392.996778964996,28688,diufpc29,134.21.215.107,59392.996778964996,6311040,631,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8079028164064406,0.3365486791387097,1.805183745037498,0.020000000000000018,0.020000000000000018,12556,49346016,6311040,26.215,6.403,9.929,0.005,3222.747,32.0,48.94435483870967,78.30080645161293,0.5383064516129032,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5405645161290321,0.41088804039906385,2.499999936844688e-05,1.5371397,0.0897143,3.504349,3.456091
11.0,0.0,5.239726027397261,68.51369863013699,146,10003,False,6321043,93430,632,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-35-12,1581050112,93.44699954986572,59486.44377851486,28688,diufpc29,134.21.215.107,59486.44377851486,6321043,632,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8078704384257773,0.3365444216778806,1.805183170570537,0.020000000000000018,0.020000000000000018,12576,49424128,6321043,22.472,5.388,10.152,0.004,3152.027,32.0,49.12622950819672,78.39180327868851,0.5068032786885246,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5354098360655738,0.41088804039906385,2.499999936844688e-05,1.492531,0.08851348,3.4746807,3.426866
10.0,0.0,5.162162162162162,67.42567567567568,148,10003,False,6331046,93578,633,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-36-46,1581050206,93.73576593399048,59580.17954444885,28688,diufpc29,134.21.215.107,59580.17954444885,6331046,633,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807808009015756,0.3365487261010012,1.805199844472785,0.020000000000000018,0.020000000000000018,12596,49502336,6331046,18.595,4.839,11.61,0.004,2756.271,32.0,49.22682926829269,78.39756097560974,0.555528455284553,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5403252032520325,0.41088804039906385,2.499999936844688e-05,1.6094128,0.09203507,3.6078322,3.5590472
12.0,0.0,5.355704697986577,67.20134228187919,149,10001,False,6341047,93727,634,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-38-20,1581050300,94.11856126785278,59674.298105716705,28688,diufpc29,134.21.215.107,59674.298105716705,6341047,634,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8077657266448246,0.33655043787064987,1.805241946695452,0.020000000000000018,0.020000000000000018,12616,49580768,6341047,21.88,5.69,10.503,0.004,3046.622,32.0,49.345967741935475,78.40564516129032,0.5666935483870968,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5276612903225806,0.41088804039906385,2.499999936844688e-05,1.5320796,0.0960631,3.5273585,3.4758325
11.0,0.0,5.114864864864865,67.49324324324324,148,10001,False,6351048,93875,635,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-39-54,1581050394,93.80428862571716,59768.10239434242,28688,diufpc29,134.21.215.107,59768.10239434242,6351048,635,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807740596803824,0.33654542094541806,1.8052513493834734,0.020000000000000018,0.020000000000000018,12636,49658912,6351048,21.429,5.581,10.796,0.004,2964.087,32.0,49.15203252032521,78.38292682926829,0.5355284552845527,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5291869918699186,0.41088804039906385,2.499999936844688e-05,1.5640594,0.0956948,3.5454805,3.4942877
12.0,0.0,5.281879194630872,67.53020134228188,149,10005,False,6361053,94024,636,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-41-27,1581050487,93.66571640968323,59861.768110752106,28688,diufpc29,134.21.215.107,59861.768110752106,6361053,636,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807703383274275,0.336542371447374,1.805241345404462,0.020000000000000018,0.020000000000000018,12655,49737184,6361053,26.307,5.898,9.939,0.005,3219.6,32.0,49.04959349593496,78.3821138211382,0.4956910569105691,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5321138211382114,0.41088804039906385,2.499999936844688e-05,1.6292256,0.12894246,3.58139,3.512591
12.0,0.0,4.9324324324324325,67.23648648648648,148,10000,False,6371053,94172,637,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-43-03,1581050583,95.2916247844696,59957.059735536575,28688,diufpc29,134.21.215.107,59957.059735536575,6371053,637,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8077171716335396,0.3365465841013049,1.805238617549356,0.020000000000000018,0.020000000000000018,12675,49815488,6371053,19.14,6.12,15.977,0.005,2002.939,32.0,49.16,78.4752,0.52904,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.53456,0.41088804039906385,2.499999936844688e-05,1.4232239,0.13072327,3.3775036,3.305604
13.0,0.0,5.4391891891891895,67.85135135135135,148,10002,False,6381055,94320,638,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-44-37,1581050677,93.80695247650146,60050.86668801308,28688,diufpc29,134.21.215.107,60050.86668801308,6381055,638,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.80768926666228,0.33654488963020324,1.8052339335144545,0.020000000000000018,0.020000000000000018,12695,49893792,6381055,21.013,6.885,12.269,0.004,2608.281,32.0,49.21138211382113,78.42032520325202,0.516260162601626,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5431707317073172,0.41088804039906385,2.499999936844688e-05,1.5416381,0.14580655,3.4295907,3.3499272
12.0,0.0,5.201342281879195,66.81879194630872,149,10000,False,6391055,94469,639,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-46-12,1581050772,94.93140959739685,60145.79809761047,28688,diufpc29,134.21.215.107,60145.79809761047,6391055,639,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807754588638151,0.3365523225893525,1.8052292776957435,0.020000000000000018,0.020000000000000018,12715,49972032,6391055,25.098,6.664,11.681,0.005,2739.49,32.0,49.33760000000001,78.39119999999997,0.58808,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5387200000000001,0.41088804039906385,2.499999936844688e-05,1.6597625,0.15971464,3.4699612,3.383128
12.0,0.0,5.408163265306122,68.26530612244898,147,10003,False,6401058,94616,640,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-47-45,1581050865,93.82140374183655,60239.61950135231,28688,diufpc29,134.21.215.107,60239.61950135231,6401058,640,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8077228818535893,0.3365504625127432,1.8052010142926567,0.020000000000000018,0.020000000000000018,12735,50050432,6401058,22.09,5.582,12.302,0.004,2601.169,32.0,49.12032520325204,78.36910569105692,0.5315447154471545,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5454471544715447,0.41088804039906385,2.499999936844688e-05,1.4484198,0.13660772,3.3266463,3.2508802
14.0,0.0,5.593103448275862,69.06206896551724,145,10002,False,6411060,94761,641,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-49-20,1581050960,94.73195910453796,60334.35146045685,28688,diufpc29,134.21.215.107,60334.35146045685,6411060,641,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8077212857916076,0.336554901840179,1.8052048994438168,0.020000000000000018,0.020000000000000018,12755,50128832,6411060,22.639,5.896,11.662,0.004,2743.92,32.0,48.98306451612902,78.34032258064514,0.4839516129032258,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.538225806451613,0.4161008228408869,2.499999936844688e-05,1.4905994,0.19137459,3.4330003,3.3280978
11.0,0.0,5.191780821917808,68.36986301369863,146,10002,False,6421062,94907,642,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-50-55,1581051055,94.48998045921326,60428.84144091606,28688,diufpc29,134.21.215.107,60428.84144091606,6421062,642,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8077598778634467,0.3365513931041683,1.8052208481326726,0.020000000000000018,0.020000000000000018,12775,50207040,6421062,22.736,4.602,9.811,0.004,3261.567,32.0,49.11854838709678,78.4475806451613,0.5362903225806451,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5424193548387098,0.42665352875969936,2.499999936844688e-05,1.5631053,0.17897414,3.568362,3.4723158
13.0,0.0,5.148648648648648,67.76351351351352,148,10001,False,6431063,95055,643,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-52-29,1581051149,94.11829710006714,60522.95973801613,28688,diufpc29,134.21.215.107,60522.95973801613,6431063,643,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807755771276292,0.33655265743455,1.8052119949698238,0.020000000000000018,0.020000000000000018,12795,50285376,6431063,23.455,8.509,11.521,0.004,2777.558,32.0,49.49354838709678,78.44354838709677,0.5641129032258064,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5420967741935484,0.42665352875969936,2.499999936844688e-05,1.6251792,0.19987263,3.5905554,3.4834657
10.0,0.0,5.184931506849315,68.22602739726027,146,10001,False,6441064,95201,644,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-54-02,1581051242,93.47046184539795,60616.43019986153,28688,diufpc29,134.21.215.107,60616.43019986153,6441064,644,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807728482161017,0.3365540851112003,1.80521548790685,0.020000000000000018,0.020000000000000018,12815,50363712,6441064,20.994,5.819,13.212,0.007,2422.034,32.0,49.01056910569107,78.39837398373983,0.5673983739837399,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.545609756097561,0.42665352875969936,2.499999936844688e-05,1.5970601,0.19290382,3.4530365,3.3476043
12.0,0.0,5.379310344827586,69.13793103448276,145,10001,False,6451065,95346,645,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-55-36,1581051336,94.19370412826538,60710.62390398979,28688,diufpc29,134.21.215.107,60710.62390398979,6451065,645,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8077136295740597,0.3365512862059146,1.8052264792132182,0.020000000000000018,0.020000000000000018,12835,50441952,6451065,22.262,4.98,8.946,0.004,3577.127,32.0,49.19512195121952,78.48130081300812,0.5042276422764228,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5394308943089431,0.42665352875969936,2.499999936844688e-05,1.5751629,0.14272836,3.5652626,3.4888492
14.0,0.0,5.153846153846154,69.60839160839161,143,10002,False,6461067,95489,646,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-57-10,1581051430,93.56455373764038,60804.18845772743,28688,diufpc29,134.21.215.107,60804.18845772743,6461067,646,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.80765949513336,0.3365476906948648,1.80525009874893,0.020000000000000018,0.020000000000000018,12854,50520192,6461067,20.68,5.633,11.05,0.005,2896.031,32.0,49.045528455284554,78.36097560975607,0.519349593495935,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5423577235772359,0.42665352875969936,2.499999936844688e-05,1.6352321,0.13822466,3.5993872,3.5257735
11.0,0.0,5.344827586206897,69.19310344827586,145,10001,False,6471068,95634,647,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_05-58-44,1581051524,93.6960916519165,60897.88454937935,28688,diufpc29,134.21.215.107,60897.88454937935,6471068,647,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8076251002854806,0.3365418713774773,1.8052657445271814,0.020000000000000018,0.020000000000000018,12874,50598528,6471068,19.384,4.613,11.739,0.004,2726.025,32.0,49.396747967479676,78.39430894308941,0.5706504065040651,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5416260162601627,0.42665352875969936,2.499999936844688e-05,1.5606594,0.12581888,3.6116586,3.5448322
12.0,0.0,5.4206896551724135,69.00689655172414,145,10002,False,6481070,95779,648,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-00-18,1581051618,93.81979465484619,60991.704344034195,28688,diufpc29,134.21.215.107,60991.704344034195,6481070,648,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8075784004662974,0.33653845018568657,1.8052483563190758,0.020000000000000018,0.020000000000000018,12894,50677056,6481070,18.504,4.927,10.974,0.004,2916.014,32.0,49.04227642276422,78.3691056910569,0.5412195121951219,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5440650406504064,0.42665352875969936,2.499999936844688e-05,1.6651785,0.12949456,3.4627137,3.392407
10.0,0.0,5.243055555555555,69.30555555555556,144,10000,False,6491070,95923,649,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-01-51,1581051711,93.74413990974426,61085.44848394394,28688,diufpc29,134.21.215.107,61085.44848394394,6491070,649,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8075360226382067,0.33652928027760426,1.8052680562782837,0.020000000000000018,0.020000000000000018,12914,50755424,6491070,21.715,5.594,10.318,0.004,3101.35,32.0,49.16290322580646,78.35080645161287,0.5394354838709677,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5457258064516128,0.42665352875969936,2.499999936844688e-05,1.6206609,0.12611383,3.5995443,3.532444
12.0,0.0,5.444444444444445,69.77777777777777,144,10000,False,6501070,96067,650,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-03-25,1581051805,93.57218527793884,61179.02066922188,28688,diufpc29,134.21.215.107,61179.02066922188,6501070,650,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8075068671871324,0.33651822831914263,1.8052927556156608,0.020000000000000018,0.020000000000000018,12934,50833760,6501070,21.357,4.979,11.397,0.004,2807.744,32.0,49.050000000000004,78.36393442622949,0.4968032786885246,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5381147540983607,0.42665352875969936,2.499999936844688e-05,1.6162405,0.13000767,3.491692,3.4214065
11.0,0.0,4.602739726027397,68.32191780821918,146,10003,False,6511073,96213,651,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-04-59,1581051899,94.24758768081665,61273.268256902695,28688,diufpc29,134.21.215.107,61273.268256902695,6511073,651,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8075054834733812,0.33652205161701154,1.8052918216124796,0.020000000000000018,0.020000000000000018,12954,50912000,6511073,21.747,5.094,9.184,0.004,3484.22,32.0,49.25645161290323,78.44274193548387,0.5229838709677419,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5425000000000001,0.42665352875969936,2.499999936844688e-05,1.638689,0.12794408,3.6040978,3.5360584
12.0,0.0,5.125874125874126,69.72027972027972,143,10002,False,6521075,96356,652,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-06-34,1581051994,94.43903851509094,61367.707295417786,28688,diufpc29,134.21.215.107,61367.707295417786,6521075,652,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8075372733464197,0.33652160864777186,1.8052618272670764,0.020000000000000018,0.020000000000000018,12974,50990144,6521075,19.742,5.294,12.012,0.005,2664.049,32.0,49.213709677419345,78.38467741935482,0.5708870967741935,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5455645161290323,0.42665352875969936,2.499999936844688e-05,1.4785641,0.12764369,3.448043,3.3785996
11.0,0.0,5.0675675675675675,67.81756756756756,148,10001,False,6531076,96504,653,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-08-08,1581052088,94.02669024467468,61461.73398566246,28688,diufpc29,134.21.215.107,61461.73398566246,6531076,653,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807527275884534,0.3365288813012812,1.8052538474848148,0.020000000000000018,0.020000000000000018,12994,51068384,6531076,21.688,7.06,10.662,0.005,3001.277,32.0,49.08790322580646,78.28951612903222,0.5372580645161292,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5450806451612903,0.42665352875969936,2.499999936844688e-05,1.706358,0.14211386,3.7953444,3.7216783
13.0,0.0,5.220689655172414,68.73103448275862,145,10002,False,6541078,96649,654,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-09-42,1581052182,93.7217526435852,61555.455738306046,28688,diufpc29,134.21.215.107,61555.455738306046,6541078,654,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8075006169654806,0.336539963039491,1.8052663801441409,0.020000000000000018,0.020000000000000018,13014,51146656,6541078,21.53,5.662,10.697,0.005,2991.578,32.0,49.09186991869918,78.40731707317072,0.5404878048780488,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5373983739837398,0.42665352875969936,2.499999936844688e-05,1.4564226,0.12007524,3.5057223,3.4409914
13.0,0.0,5.164383561643835,68.91095890410959,146,10001,False,6551079,96795,655,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-11-16,1581052276,94.0788083076477,61649.53454661369,28688,diufpc29,134.21.215.107,61649.53454661369,6551079,655,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807486418149335,0.33653464170022385,1.8052763851968565,0.020000000000000018,0.020000000000000018,13034,51224928,6551079,22.27,4.772,11.267,0.012,2840.19,32.0,49.098373983739826,78.38292682926827,0.5169918699186992,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.541219512195122,0.42665352875969936,2.499999936844688e-05,1.405665,0.12146497,3.6282907,3.56395
15.0,0.0,5.425675675675675,67.37162162162163,148,10003,False,6561082,96943,656,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-12-50,1581052370,94.68944358825684,61744.22399020195,28688,diufpc29,134.21.215.107,61744.22399020195,6561082,656,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807522388885989,0.3365449069908686,1.8052588142479167,0.020000000000000018,0.020000000000000018,13053,51303072,6561082,23.707,5.862,12.546,0.004,2550.538,32.0,49.60719999999999,78.39599999999996,0.5896,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.53184,0.42665352875969936,2.499999936844688e-05,1.5021892,0.11257985,3.4616973,3.400648
11.0,0.0,5.147651006711409,67.13422818791946,149,10003,False,6571085,97092,657,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-14-24,1581052464,93.91086196899414,61838.134852170944,28688,diufpc29,134.21.215.107,61838.134852170944,6571085,657,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807509374054178,0.33654920448249537,1.8052573103165905,0.020000000000000018,0.020000000000000018,13073,51381312,6571085,20.167,5.478,10.926,0.004,2928.747,32.0,49.0479674796748,78.34552845528452,0.5388617886178861,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5397560975609755,0.42665352875969936,2.499999936844688e-05,1.5368681,0.09430071,3.4888349,3.4379764
12.0,0.0,5.248322147651007,67.22147651006712,149,10000,False,6581085,97241,658,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-15-58,1581052558,93.74753260612488,61931.88238477707,28688,diufpc29,134.21.215.107,61931.88238477707,6581085,658,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8074398726280303,0.33654952938289956,1.8052398557992428,0.020000000000000018,0.020000000000000018,13093,51459648,6581085,20.648,4.934,10.911,0.004,2932.843,32.0,49.0869918699187,78.37642276422764,0.5513008130081299,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5434959349593494,0.42665352875969936,2.499999936844688e-05,1.6397083,0.10128536,3.5080006,3.4534981
11.0,0.0,5.4353741496598635,68.0,147,10000,False,6591085,97388,659,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-17-32,1581052652,94.01913118362427,62025.90151596069,28688,diufpc29,134.21.215.107,62025.90151596069,6591085,659,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807437888406152,0.33654711432418655,1.8052606444364305,0.020000000000000018,0.020000000000000018,13113,51537728,6591085,19.91,6.318,10.384,0.005,3081.795,32.0,49.2266129032258,78.41693548387096,0.5303225806451612,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.544032258064516,0.42665352875969936,2.499999936844688e-05,1.7134459,0.08612563,3.6265738,3.5810618
12.0,0.0,5.26530612244898,68.10884353741497,147,10000,False,6601085,97535,660,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-19-05,1581052745,93.44729542732239,62119.348811388016,28688,diufpc29,134.21.215.107,62119.348811388016,6601085,660,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8073804675897382,0.33653977401036217,1.805280050045005,0.020000000000000018,0.020000000000000018,13133,51616064,6601085,21.919,4.824,10.084,0.004,3173.469,32.0,49.43032786885246,78.42868852459016,0.5666393442622951,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5418032786885245,0.42665352875969936,2.499999936844688e-05,1.5482655,0.081306964,3.477617,3.4337392
10.0,0.0,5.54421768707483,67.98639455782313,147,10002,False,6611087,97682,661,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-20-40,1581052840,94.36650681495667,62213.71531820297,28688,diufpc29,134.21.215.107,62213.71531820297,6611087,661,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8073746739551444,0.33653528684393796,1.8052894372772577,0.020000000000000018,0.020000000000000018,13153,51694304,6611087,22.318,5.492,11.165,0.004,2866.02,32.0,49.12903225806452,78.38145161290319,0.5524193548387096,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5449193548387096,0.42665352875969936,2.499999936844688e-05,1.5302866,0.07564824,3.4827857,3.4420109
12.0,0.0,5.557046979865772,67.04026845637584,149,10001,False,6621088,97831,662,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-22-13,1581052933,93.50488257408142,62307.220200777054,28688,diufpc29,134.21.215.107,62307.220200777054,6621088,662,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807294226024867,0.3365330379218543,1.8052941481118643,0.020000000000000018,0.020000000000000018,13173,51772480,6621088,23.38,5.69,12.866,0.004,2487.222,32.0,49.1040650406504,78.46504065040651,0.5251219512195122,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5441463414634148,0.42665352875969936,2.499999936844688e-05,1.5830783,0.07981865,3.4541433,3.410925
12.0,0.0,5.47682119205298,66.37748344370861,151,10003,False,6631091,97982,663,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-23-47,1581053027,94.02325820922852,62401.24345898628,28688,diufpc29,134.21.215.107,62401.24345898628,6631091,663,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8072606214615115,0.3365429589827661,1.8053093377384741,0.020000000000000018,0.020000000000000018,13193,51850720,6631091,21.592,5.33,11.009,0.004,2906.844,32.0,48.988617886178865,78.51300813008129,0.5315447154471544,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5409756097560975,0.42665352875969936,2.499999936844688e-05,1.6160376,0.08055347,3.57947,3.5366359
11.0,0.0,5.48,66.45333333333333,150,10000,False,6641091,98132,664,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-25-22,1581053122,94.70115089416504,62495.94460988045,28688,diufpc29,134.21.215.107,62495.94460988045,6641091,664,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807293806564807,0.3365483628759778,1.8053204568832435,0.020000000000000018,0.020000000000000018,13213,51928896,6641091,18.647,4.688,12.074,0.006,2650.335,32.0,49.276799999999994,78.4648,0.54608,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.54176,0.42665352875969936,2.499999936844688e-05,1.5825114,0.1621266,3.623229,3.5370235
12.0,0.0,5.776315789473684,65.66447368421052,152,10001,False,6651092,98284,665,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-26-56,1581053216,93.72322082519531,62589.66783070564,28688,diufpc29,134.21.215.107,62589.66783070564,6651092,665,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8072692754335655,0.33654949293605096,1.8053359331049519,0.020000000000000018,0.020000000000000018,13233,52007200,6651092,20.017,5.157,11.646,0.007,2747.813,32.0,49.27235772357724,78.41382113821138,0.5753658536585365,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5423577235772359,0.42665352875969936,2.499999936844688e-05,1.6453011,0.17000392,3.7241201,3.634952
13.0,0.0,5.440789473684211,65.96710526315789,152,10003,False,6661095,98436,666,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-28-29,1581053309,93.55662441253662,62683.22445511818,28688,diufpc29,134.21.215.107,62683.22445511818,6661095,666,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807217401564276,0.33654968916523187,1.8053328041934553,0.020000000000000018,0.020000000000000018,13252,52085632,6661095,18.541,5.224,11.258,0.005,2842.367,32.0,49.19672131147541,78.41803278688523,0.5318852459016392,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5449999999999999,0.42665352875969936,2.499999936844688e-05,1.6794181,0.16444205,3.669482,3.5826032
13.0,0.0,5.741721854304636,66.45695364238411,151,10003,False,6671098,98587,667,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-30-04,1581053404,94.69655084609985,62777.92100596428,28688,diufpc29,134.21.215.107,62777.92100596428,6671098,667,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8072298285993504,0.33656189482867266,1.8053575556605044,0.020000000000000018,0.020000000000000018,13272,52163872,6671098,21.263,8.055,10.786,0.004,2966.675,32.0,49.06640000000001,78.45039999999999,0.4875199999999999,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5442400000000002,0.42665352875969936,2.499999936844688e-05,1.6708884,0.16399977,3.6295023,3.5423665
13.0,0.0,5.68,66.71333333333334,150,10003,False,6681101,98737,668,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_06-31-38,1581053498,93.87267637252808,62871.79368233681,28688,diufpc29,134.21.215.107,62871.79368233681,6681101,668,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.807183327568262,0.33656449352015355,1.8053530279973822,0.020000000000000018,0.020000000000000018,13292,52242080,6681101,21.303,5.032,10.382,0.005,3082.184,32.0,49.13089430894309,78.36747967479674,0.52260162601626,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5408130081300813,0.42665352875969936,2.499999936844688e-05,1.5582306,0.14705,3.4281778,3.3478096
