episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/hand_inference_loss
8.0,0.0,3.823943661971831,70.44366197183099,142,10003,False,2970453,42773,297,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-16-00,1584159360,98.99320721626282,29587.97482419014,2284,carl-1070,192.168.0.3,29587.97482419014,2970453,297,0,98097f46,0_aux_loss_formula=0.01,3.038813325126856,0.37841636409468915,2.1256637326223964,0.020000000000000018,0.020000000000000018,5910,23233056,2970453,25.911,4.641,11.421,0.002,2801.795,32.0,92.33076923076923,27.099999999999998,0.37415384615384617,0.23418034651400843,2.499999936844688e-05,1.5137761,0.12617254,0.14677407,2.1863256
11.0,0.0,4.454545454545454,69.81818181818181,143,10000,False,2980453,42916,298,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-17-38,1584159458,98.1355242729187,29686.11034846306,2284,carl-1070,192.168.0.3,29686.11034846306,2980453,298,0,98097f46,0_aux_loss_formula=0.01,3.038662665621331,0.3784196087543152,2.125410626513875,0.020000000000000018,0.020000000000000018,5930,23311488,2980453,23.89,5.417,13.067,0.002,2448.826,32.0,92.35736434108527,27.099999999999998,0.37759689922480616,0.23418092694686735,2.499999936844688e-05,1.4846087,0.10832078,0.12672633,1.9488766
9.0,0.0,4.119718309859155,70.34507042253522,142,10001,False,2990454,43058,299,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-19-16,1584159556,98.23939299583435,29784.349741458893,2284,carl-1070,192.168.0.3,29784.349741458893,2990454,299,0,98097f46,0_aux_loss_formula=0.01,3.0385381452108264,0.3783607369156467,2.12525071244699,0.020000000000000018,0.020000000000000018,5950,23390112,2990454,25.925,5.611,10.895,0.003,2937.085,32.0,92.43798449612403,27.114728682170536,0.37813953488372093,0.23410547067520943,2.499999936844688e-05,1.5825856,0.12158163,0.13979195,1.9426143
10.0,0.0,4.302816901408451,70.3943661971831,142,10000,False,3000454,43200,300,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-20-54,1584159654,98.35518288612366,29882.704924345016,2284,carl-1070,192.168.0.3,29882.704924345016,3000454,300,0,98097f46,0_aux_loss_formula=0.01,3.0384382687192613,0.378297520143248,2.125064199233519,0.020000000000000018,0.020000000000000018,5969,23468448,3000454,24.462,5.718,10.264,0.002,3117.79,32.0,92.44186046511628,27.099999999999998,0.37511627906976747,0.23410547067520943,2.499999936844688e-05,1.3080146,0.10155365,0.11893446,1.8396348
9.0,0.0,4.152777777777778,69.79861111111111,144,10003,False,3010457,43344,301,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-22-32,1584159752,97.79033994674683,29980.495264291763,2284,carl-1070,192.168.0.3,29980.495264291763,3010457,301,0,98097f46,0_aux_loss_formula=0.01,3.038325571873906,0.3782645737531256,2.1249556233122195,0.020000000000000018,0.020000000000000018,5989,23546816,3010457,25.033,5.178,12.141,0.004,2635.632,32.0,92.48125000000002,27.10000000000001,0.393828125,0.2341468626786594,2.499999936844688e-05,1.4266603,0.10609874,0.12422723,1.9189478
10.0,0.0,4.289655172413793,68.88275862068966,145,10000,False,3020457,43489,302,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-24-11,1584159851,98.51188087463379,30079.007145166397,2284,carl-1070,192.168.0.3,30079.007145166397,3020457,302,0,98097f46,0_aux_loss_formula=0.01,3.0381877275306994,0.3782433097343696,2.1248242960608232,0.020000000000000018,0.020000000000000018,6009,23625120,3020457,22.945,5.294,11.069,0.003,2890.829,32.0,92.45348837209302,27.11550387596899,0.3978294573643411,0.23413985581166114,2.499999936844688e-05,1.31193,0.09282945,0.112108886,2.020773
9.0,0.0,4.361111111111111,69.36111111111111,144,10000,False,3030457,43633,303,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-25-49,1584159949,98.02753925323486,30177.034684419632,2284,carl-1070,192.168.0.3,30177.034684419632,3030457,303,0,98097f46,0_aux_loss_formula=0.01,3.0380195531863183,0.37825991866624437,2.124651004516853,0.020000000000000018,0.020000000000000018,6029,23703328,3030457,23.556,7.208,10.91,0.003,2933.003,32.0,92.31550387596899,27.099999999999998,0.3902325581395349,0.23416755494935834,2.499999936844688e-05,1.3687155,0.08831911,0.10888956,2.1453643
11.0,0.0,4.2827586206896555,69.22068965517241,145,10005,False,3040462,43778,304,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-27-27,1584160047,98.12993121147156,30275.164615631104,2284,carl-1070,192.168.0.3,30275.164615631104,3040462,304,0,98097f46,0_aux_loss_formula=0.01,3.0378537528702663,0.37823798088607813,2.124516177186667,0.020000000000000018,0.020000000000000018,6049,23781728,3040462,24.776,7.727,10.227,0.003,3129.085,32.0,92.42480620155038,27.099999999999998,0.39302325581395353,0.234228684080828,2.499999936844688e-05,1.4357612,0.07327679,0.093705125,2.1161103
9.0,0.0,4.159722222222222,69.40972222222223,144,10003,False,3050465,43922,305,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-29-05,1584160145,98.55652642250061,30373.721142053604,2284,carl-1070,192.168.0.3,30373.721142053604,3050465,305,0,98097f46,0_aux_loss_formula=0.01,3.037746918414861,0.3782459804287224,2.12441403400284,0.020000000000000018,0.020000000000000018,6069,23859808,3050465,25.436,5.059,11.21,0.002,2854.476,32.0,92.37906976744188,27.119379844961237,0.39813953488372095,0.23417233066275442,2.499999936844688e-05,1.4603508,0.07375715,0.093460485,2.0440907
11.0,0.0,4.472602739726027,68.28767123287672,146,10002,False,3060467,44068,306,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-30-43,1584160243,97.86469078063965,30471.585832834244,2284,carl-1070,192.168.0.3,30471.585832834244,3060467,306,0,98097f46,0_aux_loss_formula=0.01,3.0375574901977185,0.37824779857795215,2.124272645601658,0.020000000000000018,0.020000000000000018,6089,23938080,3060467,24.001,5.295,10.629,0.002,3010.568,32.0,92.45891472868217,27.099999999999998,0.3835658914728682,0.2340376555449853,2.499999936844688e-05,1.4298013,0.07025486,0.090057686,2.0505373
9.0,0.0,4.096551724137931,69.17931034482758,145,10003,False,3070470,44213,307,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-32-21,1584160341,97.8373212814331,30569.423154115677,2284,carl-1070,192.168.0.3,30569.423154115677,3070470,307,0,98097f46,0_aux_loss_formula=0.01,3.03732523276776,0.37819420957842015,2.124150833285548,0.020000000000000018,0.020000000000000018,6109,24016352,3070470,25.399,7.642,10.23,0.058,3127.926,32.0,92.328125,27.10000000000001,0.3859375,0.23410547067520945,2.499999936844688e-05,1.3587542,0.06758372,0.08717807,2.0270185
9.0,0.0,4.2377622377622375,69.62937062937063,143,10001,False,3080471,44356,308,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-33-59,1584160439,97.96018671989441,30667.38334083557,2284,carl-1070,192.168.0.3,30667.38334083557,3080471,308,0,98097f46,0_aux_loss_formula=0.01,3.0371477193342247,0.37818876161576015,2.124049232347373,0.020000000000000018,0.020000000000000018,6129,24094720,3080471,22.529,4.677,13.845,0.004,2311.381,32.0,92.42480620155038,27.107751937984492,0.3700775193798449,0.23414654181041566,2.499999936844688e-05,1.3331639,0.06454346,0.08508311,2.1185088
9.0,0.0,4.379310344827586,69.2551724137931,145,10002,False,3090473,44501,309,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-35-37,1584160537,97.7765142917633,30765.159855127335,2284,carl-1070,192.168.0.3,30765.159855127335,3090473,309,0,98097f46,0_aux_loss_formula=0.01,3.0369724068371515,0.3781467640820114,2.12380955059705,0.020000000000000018,0.020000000000000018,6149,24172800,3090473,21.229,4.929,11.51,0.004,2780.176,32.0,92.44765625,27.10000000000001,0.37812500000000004,0.23418151644898966,2.499999936844688e-05,1.4453747,0.10509293,0.1235432,1.9501207
9.0,0.0,4.20945945945946,67.5608108108108,148,10003,False,3100476,44649,310,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-37-15,1584160635,97.61062002182007,30862.770475149155,2284,carl-1070,192.168.0.3,30862.770475149155,3100476,310,0,98097f46,0_aux_loss_formula=0.01,3.0367755883125613,0.3781531843894012,2.123694512937347,0.020000000000000018,0.020000000000000018,6168,24251040,3100476,26.732,5.41,9.716,0.002,3293.468,32.0,92.32519685039371,27.100787401574806,0.36944881889763775,0.2341054706752095,2.499999936844688e-05,1.3466107,0.0980822,0.11695342,1.9852042
9.0,0.0,4.0344827586206895,68.9448275862069,145,10001,False,3110477,44794,311,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-38-53,1584160733,98.45127582550049,30961.221750974655,2284,carl-1070,192.168.0.3,30961.221750974655,3110477,311,0,98097f46,0_aux_loss_formula=0.01,3.0366749842455203,0.3781381713063934,2.1235818724187614,0.020000000000000018,0.020000000000000018,6188,24329440,3110477,24.457,4.306,9.431,0.002,3393.201,32.0,92.5124031007752,27.11550387596899,0.37,0.23410547067520943,2.499999936844688e-05,1.3171601,0.094914585,0.11378203,1.9816592
9.0,0.0,4.1875,69.42361111111111,144,10001,False,3120478,44938,312,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-40-31,1584160831,98.18751049041748,31059.409261465073,2284,carl-1070,192.168.0.3,31059.409261465073,3120478,312,0,98097f46,0_aux_loss_formula=0.01,3.0365738798155437,0.3781318900640401,2.123488711350357,0.020000000000000018,0.020000000000000018,6208,24407712,3120478,20.793,5.512,9.518,0.003,3361.949,32.0,92.4124031007752,27.099999999999998,0.3541085271317829,0.23414558666773644,2.499999936844688e-05,1.3471712,0.08161031,0.102302924,2.1508718
10.0,0.0,4.321678321678322,70.03496503496504,143,10003,False,3130481,45081,313,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-42-10,1584160930,98.7752730846405,31158.184534549713,2284,carl-1070,192.168.0.3,31158.184534549713,3130481,313,0,98097f46,0_aux_loss_formula=0.01,3.0364917009322947,0.37812614064990874,2.1233926345138925,0.020000000000000018,0.020000000000000018,6228,24485920,3130481,25.548,7.014,11.374,0.01,2813.541,32.0,92.42923076923078,27.099999999999998,0.35215384615384615,0.23414053910603932,2.499999936844688e-05,1.433925,0.10988064,0.12847368,1.9691848
10.0,0.0,3.9652777777777777,69.125,144,10002,False,3140483,45225,314,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-43-48,1584161028,98.36341881752014,31256.547953367233,2284,carl-1070,192.168.0.3,31256.547953367233,3140483,314,0,98097f46,0_aux_loss_formula=0.01,3.0362885860762647,0.37815390544200334,2.1233368736006883,0.020000000000000018,0.020000000000000018,6248,24564032,3140483,24.067,5.651,10.542,0.002,3035.556,32.0,92.24496124031006,27.114728682170536,0.3927131782945737,0.23411597724468083,2.499999936844688e-05,1.5547764,0.11564098,0.13621964,2.1735063
9.0,0.0,4.324137931034483,69.33103448275862,145,10001,False,3150484,45370,315,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-45-26,1584161126,97.86090016365051,31354.408853530884,2284,carl-1070,192.168.0.3,31354.408853530884,3150484,315,0,98097f46,0_aux_loss_formula=0.01,3.0361025137813544,0.3781340407984226,2.1232001685099924,0.020000000000000018,0.020000000000000018,6268,24642400,3150484,20.802,5.213,9.766,0.003,3276.632,32.0,92.51015625000001,27.10000000000001,0.36718750000000006,0.233982257269591,2.499999936844688e-05,1.4302695,0.10551416,0.12478051,2.0321498
9.0,0.0,3.9863013698630136,68.58219178082192,146,10001,False,3160485,45516,316,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-47-04,1584161224,98.0167121887207,31452.425565719604,2284,carl-1070,192.168.0.3,31452.425565719604,3160485,316,0,98097f46,0_aux_loss_formula=0.01,3.0358974563790926,0.3781344919729101,2.1230990264069205,0.020000000000000018,0.020000000000000018,6288,24720768,3160485,26.513,5.549,12.752,0.002,2509.418,32.0,92.37984496124031,27.097674418604647,0.3694573643410853,0.23397652641351563,2.499999936844688e-05,1.4175761,0.104247704,0.12251766,1.9312434
9.0,0.0,4.263888888888889,69.24305555555556,144,10003,False,3170488,45660,317,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-48-43,1584161323,98.49516677856445,31550.92073249817,2284,carl-1070,192.168.0.3,31550.92073249817,3170488,317,0,98097f46,0_aux_loss_formula=0.01,3.0357308075095975,0.3781287500483011,2.123117120534726,0.020000000000000018,0.020000000000000018,6308,24799040,3170488,22.758,5.252,10.375,0.003,3084.196,32.0,92.43023255813954,27.043410852713176,0.36844961240310076,0.23391348699668757,2.499999936844688e-05,1.5556862,0.11674066,0.13762856,2.2055302
9.0,0.0,4.363013698630137,68.58219178082192,146,10001,False,3180489,45806,318,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-50-22,1584161422,98.69624018669128,31649.61697268486,2284,carl-1070,192.168.0.3,31649.61697268486,3180489,318,0,98097f46,0_aux_loss_formula=0.01,3.0356223321422187,0.37814165419460033,2.123057744521922,0.020000000000000018,0.020000000000000018,6328,24877216,3180489,27.165,6.252,10.308,0.002,3104.255,32.0,92.36821705426355,27.017829457364343,0.3851937984496124,0.2340099564072881,2.499999936844688e-05,1.6603622,0.124946386,0.14314684,1.9449924
10.0,0.0,4.1931034482758625,69.08275862068966,145,10001,False,3190490,45951,319,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-52-00,1584161520,98.2099289894104,31747.82690167427,2284,carl-1070,192.168.0.3,31747.82690167427,3190490,319,0,98097f46,0_aux_loss_formula=0.01,3.035448730865742,0.3781409766699274,2.122966675279784,0.020000000000000018,0.020000000000000018,6348,24955520,3190490,22.161,6.954,12.696,0.003,2520.516,32.0,92.34341085271318,27.013178294573642,0.3733333333333333,0.23410547067520943,2.499999936844688e-05,1.4859459,0.107008934,0.12653461,2.0595775
9.0,0.0,4.335616438356165,68.53424657534246,146,10002,False,3200492,46097,320,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-53-38,1584161618,98.17600750923157,31846.002909183502,2284,carl-1070,192.168.0.3,31846.002909183502,3200492,320,0,98097f46,0_aux_loss_formula=0.01,3.0352822651947413,0.3781170460456615,2.122834908722736,0.020000000000000018,0.020000000000000018,6367,25033600,3200492,23.493,5.999,13.018,0.004,2458.218,32.0,92.3203125,27.074218750000007,0.375859375,0.2340573404386398,2.499999936844688e-05,1.5693476,0.13389869,0.15335345,2.079375
10.0,0.0,4.25503355704698,66.80536912751678,149,10002,False,3210494,46246,321,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-55-16,1584161716,97.63243317604065,31943.635342359543,2284,carl-1070,192.168.0.3,31943.635342359543,3210494,321,0,98097f46,0_aux_loss_formula=0.01,3.034976866046709,0.37809189505969154,2.122733954776063,0.020000000000000018,0.020000000000000018,6387,25111904,3210494,20.097,5.406,11.009,0.005,2906.731,32.0,92.34453124999999,27.067968750000006,0.398984375,0.23407755513799902,2.499999936844688e-05,1.4547188,0.081171475,0.100221656,1.9861895
9.0,0.0,4.136986301369863,68.45890410958904,146,10003,False,3220497,46392,322,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-56-54,1584161814,98.51130390167236,32042.146646261215,2284,carl-1070,192.168.0.3,32042.146646261215,3220497,322,0,98097f46,0_aux_loss_formula=0.01,3.034894087486847,0.3780688700007628,2.1225976921893523,0.020000000000000018,0.020000000000000018,6407,25190048,3220497,24.557,5.424,10.889,0.003,2938.789,32.0,92.28846153846153,27.07153846153846,0.3566923076923077,0.23410547067520945,2.499999936844688e-05,1.3270801,0.0742258,0.09185967,1.8376126
9.0,0.0,4.123287671232877,68.51369863013699,146,10003,False,3230500,46538,323,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_05-58-33,1584161913,98.6056056022644,32140.75225186348,2284,carl-1070,192.168.0.3,32140.75225186348,3230500,323,0,98097f46,0_aux_loss_formula=0.01,3.034772546199133,0.37807766568746265,2.1225113857029,0.020000000000000018,0.020000000000000018,6427,25268416,3230500,21.934,4.13,9.976,0.003,3207.643,32.0,92.42635658914729,27.067441860465117,0.3697674418604651,0.23411311181664315,2.499999936844688e-05,1.7107699,0.09589963,0.1183551,2.3414469
10.0,0.0,4.095890410958904,68.8082191780822,146,10002,False,3240502,46684,324,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-00-11,1584162011,98.55824756622314,32239.310499429703,2284,carl-1070,192.168.0.3,32239.310499429703,3240502,324,0,98097f46,0_aux_loss_formula=0.01,3.0347051917094547,0.37805996468026093,2.122363908220851,0.020000000000000018,0.020000000000000018,6447,25346688,3240502,20.846,4.789,9.578,0.002,3340.977,32.0,92.30542635658914,27.07984496124031,0.3685271317829457,0.23413890066898194,2.499999936844688e-05,1.3792591,0.0765715,0.09566273,1.9856939
11.0,0.0,4.4125874125874125,69.67832167832168,143,10000,False,3250502,46827,325,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-01-50,1584162110,98.61552929878235,32337.926028728485,2284,carl-1070,192.168.0.3,32337.926028728485,3250502,325,0,98097f46,0_aux_loss_formula=0.01,3.0346117414630136,0.37805806223326577,2.1222714911524676,0.020000000000000018,0.020000000000000018,6467,25424800,3250502,19.085,4.77,9.441,0.002,3389.482,32.0,92.3891472868217,27.099999999999998,0.3769767441860465,0.23416851009203757,2.499999936844688e-05,1.4931979,0.08079907,0.09986082,1.986974
10.0,0.0,4.328671328671328,70.0909090909091,143,10003,False,3260505,46970,326,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-03-28,1584162208,98.4974434375763,32436.42347216606,2284,carl-1070,192.168.0.3,32436.42347216606,3260505,326,0,98097f46,0_aux_loss_formula=0.01,3.034531010989851,0.3780654754183975,2.1222036430353426,0.020000000000000018,0.020000000000000018,6487,25502976,3260505,21.546,4.628,9.705,0.002,3297.376,32.0,92.36124031007752,27.100775193798448,0.3831007751937985,0.23422677379546958,2.499999936844688e-05,1.4145331,0.06355018,0.08307233,2.015765
10.0,0.0,4.337931034482758,68.82068965517242,145,10003,False,3270508,47115,327,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-05-07,1584162307,98.69832420349121,32535.121796369553,2284,carl-1070,192.168.0.3,32535.121796369553,3270508,327,0,98097f46,0_aux_loss_formula=0.01,3.034447462674908,0.3780766836732259,2.122065814508456,0.020000000000000018,0.020000000000000018,6507,25581088,3270508,24.309,6.288,11.807,0.002,2710.243,32.0,92.38153846153845,27.11461538461538,0.3715384615384616,0.23409599272093112,2.499999936844688e-05,1.4822781,0.068199165,0.087728165,2.021099
9.0,0.0,4.315068493150685,68.6917808219178,146,10001,False,3280509,47261,328,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-06-45,1584162405,97.67520046234131,32632.796996831894,2284,carl-1070,192.168.0.3,32632.796996831894,3280509,328,0,98097f46,0_aux_loss_formula=0.01,3.0342231822360826,0.37805623344807165,2.1219773778146007,0.020000000000000018,0.020000000000000018,6527,25659328,3280509,27.176,5.178,11.771,0.002,2718.499,32.0,92.5,27.10000000000001,0.38234375,0.233982257269591,2.499999936844688e-05,1.4792955,0.06508896,0.08507415,2.0636084
10.0,0.0,4.417808219178082,68.53424657534246,146,10002,False,3290511,47407,329,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-08-23,1584162503,97.9485239982605,32730.745520830154,2284,carl-1070,192.168.0.3,32730.745520830154,3290511,329,0,98097f46,0_aux_loss_formula=0.01,3.0340427360088507,0.3780597973503287,2.1219090266987233,0.020000000000000018,0.020000000000000018,6547,25737536,3290511,24.505,8.726,11.858,0.003,2698.663,32.0,92.33984375,27.10000000000001,0.3815625,0.23408718118531296,2.499999936844688e-05,1.436367,0.06425704,0.083078645,1.9464171
11.0,0.0,4.43448275862069,68.72413793103448,145,10001,False,3300512,47552,330,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-10-01,1584162601,98.66064953804016,32829.406170368195,2284,carl-1070,192.168.0.3,32829.406170368195,3300512,330,0,98097f46,0_aux_loss_formula=0.01,3.033926767293851,0.3780530656861841,2.1218592284746527,0.020000000000000018,0.020000000000000018,6566,25815712,3300512,26.168,6.107,9.615,0.002,3328.251,32.0,92.44153846153847,27.094615384615388,0.3769230769230769,0.2340647154718125,2.499999936844688e-05,1.393456,0.06267476,0.08055511,1.8507094
10.0,0.0,4.393103448275862,69.11724137931034,145,10002,False,3310514,47697,331,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-11-40,1584162700,98.74256587028503,32928.14873623848,2284,carl-1070,192.168.0.3,32928.14873623848,3310514,331,0,98097f46,0_aux_loss_formula=0.01,3.0338389404178723,0.37803646410886316,2.1218196989583373,0.020000000000000018,0.020000000000000018,6586,25893888,3310514,22.808,4.55,11.704,0.003,2734.049,32.0,92.78527131782946,27.108527131782946,0.35992248062015497,0.23405484811321114,2.499999936844688e-05,1.5004823,0.06912175,0.08889695,2.0466423
10.0,0.0,4.074829931972789,67.95238095238095,147,10001,False,3320515,47844,332,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-13-18,1584162798,97.98798608779907,33026.13672232628,2284,carl-1070,192.168.0.3,33026.13672232628,3320515,332,0,98097f46,0_aux_loss_formula=0.01,3.033675017013665,0.3780186712316947,2.1216892857065974,0.020000000000000018,0.020000000000000018,6606,25972096,3320515,24.152,4.963,12.992,0.007,2462.977,32.0,92.33953488372093,27.099999999999998,0.36263565891472865,0.2339822572695909,2.499999936844688e-05,1.4204736,0.06890057,0.08936167,2.1150105
10.0,0.0,4.417808219178082,68.58219178082192,146,10001,False,3330516,47990,333,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-14-56,1584162896,98.04046654701233,33124.17718887329,2284,carl-1070,192.168.0.3,33124.17718887329,3330516,333,0,98097f46,0_aux_loss_formula=0.01,3.03343982211352,0.3780171371600978,2.121595138344531,0.020000000000000018,0.020000000000000018,6626,26050304,3330516,22.304,4.665,8.86,0.003,3611.771,32.0,92.42868217054263,27.121705426356588,0.36170542635658914,0.23409496410573813,2.499999936844688e-05,1.38534,0.06773013,0.08405472,1.7001895
8.0,0.0,4.210884353741497,68.24489795918367,147,10000,False,3340516,48137,334,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-16-34,1584162994,98.18949174880981,33222.3666806221,2284,carl-1070,192.168.0.3,33222.3666806221,3340516,334,0,98097f46,0_aux_loss_formula=0.01,3.033320216511463,0.3779722113248059,2.121517474251683,0.020000000000000018,0.020000000000000018,6646,26128416,3340516,22.11,4.63,9.916,0.002,3227.194,32.0,92.375,27.10625000000001,0.37328125,0.23410547067520945,2.499999936844688e-05,1.4682736,0.073406175,0.09165676,1.8984647
9.0,0.0,4.288732394366197,70.33098591549296,142,10003,False,3350519,48279,335,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-18-13,1584163093,98.15297603607178,33320.51965665817,2284,carl-1070,192.168.0.3,33320.51965665817,3350519,335,0,98097f46,0_aux_loss_formula=0.01,3.033066293880663,0.37795020277829355,2.121416694428054,0.020000000000000018,0.020000000000000018,6666,26206560,3350519,23.729,5.965,10.141,0.005,3155.451,32.0,92.16976744186046,27.10852713178294,0.37348837209302327,0.23403096954623076,2.499999936844688e-05,1.6169081,0.09366195,0.11497466,2.2249336
9.0,0.0,4.386206896551724,68.82758620689656,145,10000,False,3360519,48424,336,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-19-51,1584163191,98.58268237113953,33419.10233902931,2284,carl-1070,192.168.0.3,33419.10233902931,3360519,336,0,98097f46,0_aux_loss_formula=0.01,3.0329989973087246,0.377913934280517,2.1213758145401376,0.020000000000000018,0.020000000000000018,6686,26284704,3360519,22.284,4.479,9.548,0.002,3351.589,32.0,92.3875968992248,27.124031007751938,0.36395348837209296,0.23410547067520943,2.499999936844688e-05,1.3785205,0.08667895,0.10618158,2.0369415
9.0,0.0,4.314685314685315,69.9020979020979,143,10000,False,3370519,48567,337,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-21-30,1584163290,98.45158243179321,33517.553921461105,2284,carl-1070,192.168.0.3,33517.553921461105,3370519,337,0,98097f46,0_aux_loss_formula=0.01,3.0328777980801584,0.3778973356178868,2.1212815484424294,0.020000000000000018,0.020000000000000018,6706,26362880,3370519,21.557,5.027,11.898,0.002,2689.599,32.0,92.38914728682171,27.099999999999998,0.39945736434108525,0.2341427212396988,2.499999936844688e-05,1.4012773,0.085175924,0.104757264,2.0433097
11.0,0.0,4.475862068965517,69.24137931034483,145,10000,False,3380519,48712,338,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-23-08,1584163388,98.16343140602112,33615.71735286713,2284,carl-1070,192.168.0.3,33615.71735286713,3380519,338,0,98097f46,0_aux_loss_formula=0.01,3.032733933402274,0.3778843497353808,2.1211050581239563,0.020000000000000018,0.020000000000000018,6726,26441024,3380519,23.953,4.195,9.672,0.003,3308.561,32.0,92.47286821705427,27.109302325581393,0.3696899224806202,0.23421817751135668,2.499999936844688e-05,1.4271472,0.08509218,0.104928896,2.068764
10.0,0.0,4.683098591549296,70.12676056338029,142,10002,False,3390521,48854,339,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-24-47,1584163487,98.79748797416687,33714.51484084129,2284,carl-1070,192.168.0.3,33714.51484084129,3390521,339,0,98097f46,0_aux_loss_formula=0.01,3.0327151046197014,0.37786038490206697,2.1210383142531835,0.020000000000000018,0.020000000000000018,6746,26519072,3390521,24.727,5.339,9.687,0.002,3303.414,32.0,92.36923076923077,27.138461538461538,0.3545384615384615,0.2340059521552868,2.499999936844688e-05,1.423511,0.084699675,0.10319595,1.9343274
9.0,0.0,4.0344827586206895,69.2551724137931,145,10002,False,3400523,48999,340,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-26-25,1584163585,98.30800318717957,33812.82284402847,2284,carl-1070,192.168.0.3,33812.82284402847,3400523,340,0,98097f46,0_aux_loss_formula=0.01,3.0324852258381436,0.3778565482225788,2.1208972975376192,0.020000000000000018,0.020000000000000018,6765,26597408,3400523,24.206,9.005,10.4,0.003,3076.998,32.0,92.30542635658915,27.110077519379843,0.3451937984496124,0.23409018839234202,2.499999936844688e-05,1.4797131,0.08881605,0.107572906,1.9645021
13.0,0.0,4.423611111111111,69.29166666666667,144,10002,False,3410525,49143,341,ed11392d778b420e824aebfd8e4cd3c2,2020-03-14_06-28-03,1584163683,97.87962126731873,33910.70246529579,2284,carl-1070,192.168.0.3,33910.70246529579,3410525,341,0,98097f46,0_aux_loss_formula=0.01,3.0323305649436283,0.3778168672631601,2.12087309421613,0.020000000000000018,0.020000000000000018,6785,26675584,3410525,24.615,5.995,12.043,0.002,2657.24,32.0,92.39921874999999,27.10000000000001,0.38070312500000003,0.23410547067520945,2.499999936844688e-05,1.5405799,0.08669768,0.10573202,1.9901323
