episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/policy_inference_loss
0.0,0.0,0.0,19.07442748091603,524,10000,False,10000,524,1,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-28-50,1581254930,97.31705141067505,97.31705141067505,30454,carl-1070,192.168.0.3,97.31705141067505,10000,1,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",2.9573542315785484,0.5183238022234954,2.2734989647100754,1.0,1.0,19,69856,10000,27.147,4.302,13.709,0.002,2334.29,32.0,93.94960629921259,27.156692913385832,0.36377952755905507,0.29408420423543663,2.499999936844688e-05,1.6041545,0.9957824,4.139969,3.616332
4.0,0.0,0.15,20.80625,480,10003,False,20003,1004,2,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-30-56,1581255056,126.28902792930603,223.60607933998108,30454,carl-1070,192.168.0.3,223.60607933998108,20003,2,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.3554305330521412,0.5811952475683497,2.617642625301634,0.020000000000000018,0.020000000000000018,39,145184,20003,38.739,10.318,13.64,0.003,2345.972,32.0,96.581875,28.474375,0.2865625,0.3019498521439133,2.499999936844688e-05,1.307959,0.5412035,3.484613,3.1811771
4.0,0.0,0.7142857142857143,49.35960591133005,203,10000,False,30003,1207,3,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-33-00,1581255180,124.42441940307617,348.03049874305725,30454,carl-1070,192.168.0.3,348.03049874305725,30003,3,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.4813498824583538,0.5654490100915134,2.6784956457217066,0.020000000000000018,0.020000000000000018,59,223104,30003,44.826,8.764,14.526,0.003,2202.992,32.0,95.59303797468355,29.416455696202526,0.3270886075949367,0.3103137418819522,2.499999936844688e-05,1.4198655,0.4411567,3.301107,3.0484366
4.0,0.0,0.9038461538461539,64.07051282051282,156,10003,False,40006,1363,4,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-35-28,1581255328,147.21812987327576,495.248628616333,30454,carl-1070,192.168.0.3,495.248628616333,40006,4,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.718974530115869,0.5806339231022476,2.8326315392377635,0.020000000000000018,0.020000000000000018,79,301568,40006,38.895,8.938,12.406,0.003,2579.424,32.0,96.62582417582418,31.844505494505498,0.27939560439560435,0.32467409377217166,2.499999936844688e-05,1.4008323,0.4361632,2.5396423,2.2487886
7.0,0.0,1.1686746987951808,60.30120481927711,166,10002,False,50008,1529,5,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-37-56,1581255476,148.21842622756958,643.4670548439026,30454,carl-1070,192.168.0.3,643.4670548439026,50008,5,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.8444884422349235,0.5921843070407243,2.948959136136978,0.020000000000000018,0.020000000000000018,99,379904,50008,33.52,9.338,14.159,0.003,2260.125,32.0,97.41366120218579,33.03060109289617,0.28475409836065574,0.32551769829278737,2.499999936844688e-05,1.296976,0.41142768,3.0495195,2.8038116
5.0,0.0,1.3734177215189873,62.91772151898734,158,10001,False,60009,1687,6,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-40-00,1581255600,124.08749866485596,767.5545535087585,30454,carl-1070,192.168.0.3,767.5545535087585,60009,6,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.827550805205178,0.5741584359196132,2.91346635211917,0.020000000000000018,0.020000000000000018,119,458336,60009,25.823,6.468,11.726,0.003,2728.962,32.0,95.60192307692307,32.77051282051283,0.3118589743589744,0.3226034992607196,2.499999936844688e-05,1.2771429,0.400634,2.3928277,2.1175094
4.0,0.0,1.7763157894736843,66.125,152,10003,False,70012,1839,7,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-42-03,1581255723,122.96054983139038,890.5151033401489,30454,carl-1070,192.168.0.3,890.5151033401489,70012,7,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.8101763806733175,0.5621492923995041,2.8842298085826847,0.020000000000000018,0.020000000000000018,139,536800,70012,32.078,6.122,11.836,0.003,2703.555,32.0,95.11548387096775,32.7916129032258,0.2905161290322581,0.3197507114580518,2.499999936844688e-05,1.330967,0.47420293,2.951215,2.6604893
5.0,0.0,1.9464285714285714,59.26190476190476,168,10000,False,80012,2007,8,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-44-07,1581255847,124.26053357124329,1014.7756369113922,30454,carl-1070,192.168.0.3,1014.7756369113922,80012,8,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.797311689633889,0.5511965418643795,2.8732492015066677,0.020000000000000018,0.020000000000000018,159,614496,80012,24.247,4.919,15.945,0.003,2006.94,32.0,96.00320512820512,32.93269230769231,0.3110897435897436,0.32051124085377414,2.499999936844688e-05,1.2333215,0.48048657,2.4490635,2.118985
6.0,0.0,2.6040268456375837,67.42281879194631,149,10002,False,90014,2156,9,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-46-11,1581255971,123.56799697875977,1138.343633890152,30454,carl-1070,192.168.0.3,1138.343633890152,90014,9,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.780487626767825,0.5442415241155938,2.865731211604257,0.020000000000000018,0.020000000000000018,179,692320,90014,24.244,5.309,10.964,0.002,2918.64,32.0,96.0,32.34166666666667,0.3123076923076923,0.31813385398895494,2.499999936844688e-05,1.1743941,0.3528938,2.142865,1.8858932
5.0,0.0,2.3411764705882354,58.7,170,10003,False,100017,2326,10,ebf95554e88449e18b1733fabb3bff6b,2020-02-09_14-48-07,1581256087,116.2471170425415,1254.5907509326935,30454,carl-1070,192.168.0.3,1254.5907509326935,100017,10,0,dda1722e,"0_custom_model=Hanabi_PolicyInference_independent_loss,inception_steps=1",3.7549015613284022,0.5382453206669556,2.829808596067934,0.020000000000000018,0.020000000000000018,199,770080,100017,22.145,5.371,12.008,0.003,2664.89,32.0,94.76351351351352,31.87162162162162,0.3322972972972973,0.33023274013293735,2.499999936844688e-05,1.1423537,0.3166039,1.9065351,1.660867
